		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
23-03-21	11:30 a	32.5	32.7	31.7	79	28.4	0.9	SSE	1.61	2.2	SSW	32.5	46.1	46.1	52.5	1010.0	0.00	0.0	1011	43.48	1032	12.0	2.57	12.3	0.000	0.295	32.0	75	27.0	42.1	14.07	1.1130	0.00	598	8	100.0	30
23-03-21	12:00 p	32.3	32.8	31.8	70	26.1	0.9	SE	1.61	3.1	E	32.3	41.2	41.2	47.7	1009.4	0.00	0.0	1017	43.74	1030	12.2	2.61	12.3	0.000	0.291	32.2	73	26.7	42.0	13.45	1.1124	0.71	600	8	100.0	30
23-03-21	12:30 p	32.1	33.4	32.1	71	26.2	0.9	SSE	1.61	2.7	SSE	32.1	41.0	41.0	47.8	1009.0	0.00	0.0	987	42.45	1007	11.7	2.51	12.0	0.000	0.287	32.3	73	26.8	42.4	13.45	1.1113	0.00	598	8	100.0	30
23-03-21	1:00 p	32.6	33.1	31.8	69	26.2	0.9	S	1.61	3.1	E	32.6	41.9	41.9	48.9	1008.6	0.00	0.0	947	40.73	967	10.9	2.34	11.4	0.000	0.297	32.3	72	26.6	42.0	13.15	1.1113	0.66	598	8	100.0	30
23-03-21	1:30 p	32.2	32.7	31.6	76	27.5	0.9	ESE	1.61	2.7	SSE	32.2	43.4	43.4	51.1	1008.1	0.00	0.0	920	39.57	1004	9.1	1.95	10.6	0.000	0.289	32.2	73	26.7	42.0	13.45	1.1109	0.00	597	8	100.0	30
23-03-21	2:00 p	32.8	32.8	31.8	74	27.6	0.9	SE	1.61	2.2	SE	32.8	44.9	44.9	52.7	1007.5	0.00	0.0	826	35.52	912	8.0	1.71	9.0	0.000	0.302	32.0	72	26.3	41.0	13.16	1.1117	0.56	598	8	100.0	30
23-03-21	2:30 p	31.8	32.9	31.6	75	26.8	0.9	SW	1.61	2.7	ESE	31.8	41.5	41.5	49.7	1007.3	0.00	0.0	748	32.17	860	6.0	1.29	7.1	0.000	0.281	31.9	73	26.5	41.2	13.46	1.1113	0.00	600	8	100.0	30
23-03-21	3:00 p	31.5	31.9	31.4	72	25.8	0.9	ESE	1.61	2.7	E	31.5	39.2	39.2	47.5	1007.2	0.00	0.0	642	27.61	701	4.5	0.96	5.4	0.000	0.274	31.5	74	26.3	39.8	13.78	1.1133	0.46	599	8	100.0	30
23-03-21	3:30 p	31.1	31.7	31.1	75	26.1	0.9	SSE	1.61	2.7	SSW	31.1	38.4	38.4	46.6	1007.2	0.00	0.0	516	22.19	582	3.0	0.64	3.7	0.000	0.265	31.1	75	26.2	38.6	14.13	1.1150	0.00	597	8	100.0	30
23-03-21	4:00 p	30.5	31.1	30.4	77	26.0	0.9	SE	1.61	3.1	ESE	30.5	37.9	37.9	41.7	1007.2	0.00	0.0	179	7.70	454	1.6	0.34	2.2	0.000	0.253	30.7	78	26.4	38.6	14.97	1.1161	0.25	597	8	100.0	30
23-03-21	4:30 p	29.9	30.6	29.9	78	25.7	0.4	SE	0.80	3.6	SE	29.9	36.6	36.6	39.4	1007.4	0.00	0.0	142	6.11	227	0.7	0.15	1.2	0.000	0.242	30.4	79	26.4	38.3	15.34	1.1171	0.00	599	8	100.0	30
23-03-21	5:00 p	29.2	30.0	29.2	84	26.2	0.4	S	0.80	2.2	SSE	29.2	36.2	36.2	36.4	1007.5	0.00	0.0	77	3.31	105	0.1	0.02	0.5	0.000	0.227	30.3	81	26.7	38.3	16.09	1.1173	0.08	598	8	100.0	30
23-03-21	5:30 p	28.4	29.2	28.4	88	26.3	0.0	E	0.00	1.3	NE	28.4	34.8	34.8	34.3	1007.8	0.00	0.0	15	0.65	28	0.0	0.00	0.0	0.000	0.211	30.1	83	26.8	38.1	16.81	1.1179	0.00	599	8	100.0	30
23-03-21	6:00 p	27.9	28.4	27.8	90	26.2	0.0	ENE	0.00	0.4	ENE	27.9	33.8	33.8	33.2	1008.1	0.00	0.0	4	0.17	11	0.0	0.00	0.0	0.000	0.200	29.7	84	26.7	37.4	17.23	1.1198	0.00	599	8	100.0	30
23-03-21	6:30 p	27.4	27.9	27.4	90	25.7	0.0	---	0.00	0.0	---	27.4	32.4	32.4	31.7	1008.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.190	29.5	84	26.5	36.8	17.25	1.1216	0.00	598	8	100.0	30
23-03-21	7:00 p	26.8	27.6	26.8	91	25.2	0.0	ENE	0.00	0.4	ENE	26.8	31.0	31.0	30.2	1008.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.177	29.3	85	26.5	36.6	17.66	1.1223	0.00	599	8	100.0	30
23-03-21	7:30 p	26.2	26.8	26.2	92	24.8	0.0	ENE	0.00	0.4	ENE	26.2	29.8	29.8	28.9	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.164	28.9	85	26.2	35.7	17.70	1.1252	0.00	599	8	100.0	30
23-03-21	8:00 p	26.0	26.3	25.9	93	24.8	0.0	---	0.00	0.0	---	26.0	29.4	29.4	28.6	1009.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.160	28.6	85	25.8	34.6	17.75	1.1277	0.00	599	8	100.0	30
23-03-21	8:30 p	25.9	26.0	25.8	94	24.9	0.0	---	0.00	0.0	---	25.9	29.4	29.4	28.6	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.159	28.7	85	25.9	34.9	17.73	1.1275	0.00	597	8	100.0	30
23-03-21	9:00 p	25.7	26.1	25.7	94	24.7	0.0	---	0.00	0.0	---	25.7	28.9	28.9	28.1	1009.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.154	28.2	86	25.7	33.8	18.18	1.1300	0.00	597	8	100.0	30
23-03-21	9:30 p	25.5	25.7	25.4	94	24.5	0.0	---	0.00	0.0	---	25.5	28.4	28.4	27.6	1010.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.149	27.9	86	25.4	33.1	18.21	1.1321	0.00	595	8	100.0	30
23-03-21	10:00 p	25.3	25.5	25.3	94	24.3	0.0	---	0.00	0.0	---	25.3	28.1	28.1	27.2	1010.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.146	27.7	87	25.4	32.7	18.64	1.1332	0.00	597	8	100.0	30
23-03-21	10:30 p	25.2	25.4	25.2	94	24.1	0.0	---	0.00	0.0	---	25.2	27.8	27.8	26.9	1010.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.142	27.6	87	25.2	32.2	18.65	1.1344	0.00	598	8	100.0	30
23-03-21	11:00 p	25.1	25.2	25.1	94	24.0	0.0	---	0.00	0.0	---	25.1	27.6	27.6	26.7	1010.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.140	27.3	87	25.0	31.6	18.68	1.1356	0.00	595	8	100.0	30
23-03-21	11:30 p	24.9	25.1	24.9	94	23.9	0.0	---	0.00	0.0	---	24.9	27.3	27.3	26.4	1010.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.137	27.2	88	25.0	31.3	19.26	1.1357	0.00	596	8	100.0	30
23-03-22	12:00 a	24.8	24.9	24.7	95	23.9	0.0	---	0.00	0.0	---	24.8	27.2	27.2	26.3	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.134	26.9	88	24.8	30.8	19.30	1.1366	0.00	598	8	100.0	30
23-03-22	12:30 a	24.7	24.8	24.6	95	23.9	0.0	---	0.00	0.0	---	24.7	27.1	27.1	26.2	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.133	26.8	88	24.7	30.6	19.32	1.1369	0.00	597	8	100.0	30
23-03-22	1:00 a	24.6	24.7	24.6	95	23.8	0.0	---	0.00	0.0	---	24.6	26.9	26.9	26.1	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.131	26.7	88	24.6	30.3	19.34	1.1370	0.00	598	8	100.0	30
23-03-22	1:30 a	24.7	24.7	24.5	95	23.8	0.0	---	0.00	0.0	---	24.7	27.0	27.0	26.1	1008.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.132	26.6	88	24.5	30.1	19.35	1.1374	0.00	598	8	100.0	30
23-03-22	2:00 a	24.6	24.8	24.6	95	23.7	0.0	---	0.00	0.0	---	24.6	26.8	26.8	25.9	1008.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.130	26.6	89	24.6	30.1	19.95	1.1368	0.00	600	8	100.0	30
23-03-22	2:30 a	24.4	24.6	24.4	95	23.6	0.0	---	0.00	0.0	---	24.4	26.7	26.7	25.8	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.127	26.4	89	24.5	29.8	19.95	1.1368	0.00	599	8	100.0	30
23-03-22	3:00 a	24.4	24.5	24.3	95	23.5	0.0	---	0.00	0.0	---	24.4	26.6	26.6	25.7	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.126	26.3	89	24.3	29.5	19.95	1.1378	0.00	599	8	100.0	30
23-03-22	3:30 a	24.1	24.4	24.1	95	23.2	0.0	---	0.00	0.0	---	24.1	26.2	26.2	25.2	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	26.2	89	24.2	29.3	19.95	1.1384	0.00	600	8	100.0	30
23-03-22	4:00 a	24.1	24.2	24.1	95	23.2	0.0	---	0.00	0.0	---	24.1	26.2	26.2	25.2	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	26.0	89	24.0	28.9	19.95	1.1395	0.00	599	8	100.0	30
23-03-22	4:30 a	23.9	24.1	23.9	95	23.1	0.0	---	0.00	0.0	---	23.9	26.0	26.0	25.1	1008.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.117	25.8	89	23.9	28.7	19.95	1.1406	0.00	600	8	100.0	30
23-03-22	5:00 a	23.8	23.9	23.8	95	23.0	0.0	---	0.00	0.0	---	23.8	25.8	25.8	24.9	1008.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	25.7	89	23.8	28.4	19.95	1.1414	0.00	598	8	100.0	30
23-03-22	5:30 a	23.8	23.9	23.7	95	23.0	0.0	---	0.00	0.0	---	23.8	25.8	25.8	24.9	1008.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.115	25.6	89	23.7	28.2	19.95	1.1421	0.00	598	8	100.0	30
23-03-22	6:00 a	23.8	23.9	23.8	95	23.0	0.0	---	0.00	0.0	---	23.8	25.8	25.8	24.9	1008.3	0.00	0.0	5	0.22	11	0.0	0.00	0.0	0.000	0.115	25.6	90	23.8	28.3	20.45	1.1419	0.00	600	8	100.0	30
23-03-22	6:30 a	24.2	24.3	23.8	95	23.4	0.0	---	0.00	0.0	---	24.2	26.4	26.4	26.3	1008.9	0.00	0.0	17	0.73	23	0.0	0.00	0.0	0.000	0.123	25.6	91	24.0	28.3	21.01	1.1426	0.00	600	8	100.0	30
23-03-22	7:00 a	24.9	24.9	24.2	95	24.0	0.0	E	0.00	0.4	E	24.9	27.3	27.3	27.4	1009.1	0.00	0.0	27	1.16	32	0.0	0.00	0.0	0.000	0.137	25.9	92	24.5	29.2	21.12	1.1401	0.03	599	8	100.0	30
23-03-22	7:30 a	25.5	25.5	24.9	95	24.6	0.0	E	0.00	0.4	E	25.5	28.4	28.4	28.8	1009.6	0.00	0.0	39	1.68	49	0.0	0.00	0.0	0.000	0.149	26.9	93	25.7	31.4	21.26	1.1346	0.00	599	8	100.0	30
23-03-22	8:00 a	26.2	26.4	25.5	95	25.3	0.0	E	0.00	0.9	ESE	26.2	30.0	30.0	31.4	1010.0	0.00	0.0	106	4.56	345	1.2	0.26	2.0	0.000	0.163	27.9	93	26.7	34.3	21.29	1.1290	0.05	598	8	100.0	30
23-03-22	8:30 a	29.2	29.2	26.2	85	26.4	0.4	SE	0.80	1.3	S	29.2	36.3	36.3	40.3	1010.3	0.00	0.0	305	13.12	599	2.7	0.58	3.4	0.000	0.226	28.9	84	26.0	35.6	17.29	1.1271	0.00	599	8	100.0	30
23-03-22	9:00 a	29.4	29.4	28.8	84	26.5	0.4	SE	0.80	1.3	SE	29.4	36.7	36.7	41.7	1010.5	0.00	0.0	413	17.76	531	3.6	0.77	4.6	0.000	0.231	29.3	85	26.5	36.6	17.66	1.1245	0.23	598	8	100.0	30
23-03-22	9:30 a	30.7	30.7	29.4	82	27.2	0.4	SE	0.80	1.8	S	30.7	39.9	39.9	46.6	1010.5	0.00	0.0	632	27.18	773	5.7	1.22	6.9	0.000	0.257	29.8	83	26.6	37.4	16.82	1.1225	0.00	600	8	100.0	30
23-03-22	10:00 a	30.9	31.2	30.7	77	26.4	0.4	SSW	0.80	2.2	SSW	30.9	38.9	38.9	46.0	1010.3	0.00	0.0	780	33.54	833	7.6	1.63	8.4	0.000	0.263	30.4	80	26.6	38.6	15.68	1.1200	0.48	600	8	100.0	30
23-03-22	10:30 a	31.8	31.9	30.9	75	26.8	0.9	S	1.61	2.7	ESE	31.8	41.3	41.3	48.0	1010.0	0.00	0.0	924	39.74	997	9.7	2.08	10.4	0.000	0.280	31.0	79	26.9	39.7	15.28	1.1168	0.00	599	8	100.0	30
23-03-22	11:00 a	31.5	32.0	31.4	76	26.8	0.9	SSW	1.61	2.7	S	31.5	40.6	40.6	46.7	1010.0	0.00	0.0	979	42.10	1056	10.7	2.29	11.2	0.000	0.274	31.4	78	27.1	40.8	14.87	1.1150	0.66	599	8	100.0	30
23-03-22	11:30 a	31.4	31.6	31.0	81	27.8	0.4	SSW	0.80	3.1	ESE	31.4	42.3	42.3	49.6	1009.7	0.00	0.0	764	32.86	937	8.9	1.91	10.6	0.000	0.273	31.4	79	27.4	41.4	15.23	1.1138	0.00	599	8	100.0	30
23-03-22	12:00 p	31.8	31.9	31.2	74	26.6	0.9	SE	1.61	3.1	E	31.8	40.9	40.9	48.1	1009.4	0.00	0.0	832	35.78	958	9.6	2.06	10.7	0.000	0.280	31.6	77	27.1	41.4	14.62	1.1135	0.53	596	8	100.0	30
23-03-22	12:30 p	31.8	31.9	31.2	75	26.8	0.9	SSW	1.61	3.1	SE	31.8	41.5	41.5	48.6	1009.0	0.00	0.0	747	32.13	884	9.0	1.93	10.3	0.000	0.281	31.8	77	27.3	42.3	14.59	1.1117	0.00	600	8	100.0	30
23-03-22	1:00 p	31.5	32.3	31.5	75	26.5	0.9	SSW	1.61	2.7	WNW	31.5	40.2	40.2	47.2	1008.8	0.00	0.0	762	32.77	895	8.5	1.82	9.3	0.000	0.274	31.9	76	27.2	42.3	14.28	1.1114	0.51	599	8	100.0	30
23-03-22	1:30 p	31.7	32.4	31.5	73	26.3	0.9	SE	1.61	3.6	S	31.7	40.3	40.3	47.1	1008.4	0.00	0.0	781	33.59	865	8.0	1.71	8.6	0.000	0.279	31.9	76	27.2	42.3	14.28	1.1110	0.00	596	8	100.0	30
23-03-22	2:00 p	31.2	32.1	31.1	75	26.2	0.9	ESE	1.61	3.1	ESE	31.2	38.8	38.8	45.3	1008.1	0.00	0.0	709	30.49	838	6.5	1.39	8.0	0.000	0.267	31.8	75	26.8	41.3	14.08	1.1121	0.51	598	8	100.0	30
23-03-22	2:30 p	30.7	31.4	30.4	79	26.7	0.4	S	0.80	3.1	ESE	30.7	39.1	39.1	42.6	1007.9	0.00	0.0	246	10.58	378	3.8	0.81	5.6	0.000	0.258	31.4	78	27.1	40.8	14.87	1.1127	0.00	599	8	100.0	30
23-03-22	3:00 p	31.4	31.6	30.6	76	26.7	0.9	SE	1.61	3.6	SE	31.4	40.3	40.3	46.9	1007.6	0.00	0.0	517	22.23	601	3.8	0.81	4.4	0.000	0.273	31.1	78	26.8	39.6	14.91	1.1139	0.28	599	8	100.0	30
23-03-22	3:30 p	30.7	31.6	30.6	80	26.8	0.4	S	0.80	3.1	ESE	30.7	39.2	39.2	45.4	1007.8	0.00	0.0	397	17.07	555	2.4	0.51	3.3	0.000	0.257	30.9	78	26.7	39.2	14.93	1.1152	0.00	599	8	100.0	30
23-03-22	4:00 p	30.8	31.2	30.5	74	25.7	0.4	SSE	0.80	1.8	SSE	30.8	37.8	37.8	43.1	1007.8	0.00	0.0	280	12.04	496	1.6	0.34	2.2	0.000	0.260	30.7	78	26.4	38.7	14.97	1.1164	0.23	598	8	100.0	30
23-03-22	4:30 p	29.8	30.8	29.8	81	26.2	0.4	S	0.80	1.8	SSW	29.8	36.9	36.9	40.2	1007.8	0.00	0.0	154	6.62	223	0.9	0.19	1.3	0.000	0.240	30.6	80	26.7	38.9	15.67	1.1165	0.00	600	8	100.0	30
23-03-22	5:00 p	29.0	29.9	29.0	85	26.2	0.4	S	0.80	1.8	SE	29.0	35.9	35.9	36.2	1007.9	0.00	0.0	87	3.74	111	0.1	0.02	0.6	0.000	0.222	30.3	83	27.1	39.0	16.79	1.1167	0.08	599	8	100.0	30
23-03-22	5:30 p	28.3	29.1	28.2	88	26.1	0.0	S	0.00	0.9	S	28.3	34.4	34.4	34.2	1008.1	0.00	0.0	48	2.06	72	0.0	0.00	0.0	0.000	0.207	30.0	84	27.0	38.2	17.21	1.1181	0.00	597	8	100.0	30
23-03-22	6:00 p	27.3	28.3	27.3	89	25.3	0.0	SE	0.00	0.4	SE	27.3	31.8	31.8	31.1	1008.4	0.00	0.0	5	0.22	18	0.0	0.00	0.0	0.000	0.186	29.7	84	26.7	37.3	17.23	1.1205	0.03	598	8	100.0	30
23-03-22	6:30 p	26.9	27.3	26.9	91	25.3	0.0	---	0.00	0.0	---	26.9	31.3	31.3	30.5	1008.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.179	29.3	84	26.3	36.4	17.26	1.1230	0.00	596	8	100.0	30
23-03-22	7:00 p	26.4	26.9	26.4	91	24.9	0.0	SE	0.00	0.4	SE	26.4	30.1	30.1	29.3	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.169	29.0	84	26.0	35.7	17.28	1.1253	0.00	599	8	100.0	30
23-03-22	7:30 p	26.3	26.4	26.2	92	24.9	0.0	SE	0.00	0.4	SE	26.3	29.9	29.9	29.1	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.166	28.7	85	25.9	35.1	17.73	1.1269	0.00	600	8	100.0	30
23-03-22	8:00 p	26.1	26.3	26.0	93	24.8	0.0	---	0.00	0.0	---	26.1	29.5	29.5	28.7	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.161	28.4	85	25.7	34.3	17.76	1.1289	0.00	598	8	100.0	30
23-03-22	8:30 p	25.9	26.1	25.8	93	24.7	0.0	---	0.00	0.0	---	25.9	29.2	29.2	28.3	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.157	28.2	86	25.7	33.8	18.18	1.1299	0.00	598	8	100.0	30
23-03-22	9:00 p	25.8	25.9	25.7	93	24.6	0.0	---	0.00	0.0	---	25.8	28.9	28.9	28.1	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.155	28.1	87	25.7	33.6	18.60	1.1308	0.00	599	8	100.0	30
23-03-22	9:30 p	25.4	25.8	25.4	93	24.2	0.0	---	0.00	0.0	---	25.4	28.2	28.2	27.3	1010.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.148	27.8	87	25.5	32.9	18.62	1.1321	0.00	600	8	100.0	30
23-03-22	10:00 p	25.3	25.5	25.3	94	24.3	0.0	---	0.00	0.0	---	25.3	28.1	28.1	27.2	1010.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.146	27.7	87	25.3	32.5	18.64	1.1332	0.00	600	8	100.0	30
23-03-22	10:30 p	25.1	25.3	25.1	94	24.1	0.0	---	0.00	0.0	---	25.1	27.7	27.7	26.8	1010.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.141	27.4	87	25.0	31.8	18.67	1.1351	0.00	600	8	100.0	30
23-03-22	11:00 p	24.9	25.1	24.8	94	23.9	0.0	SE	0.00	0.4	SE	24.9	27.3	27.3	26.4	1010.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.137	27.3	87	24.9	31.4	18.68	1.1359	0.00	598	8	100.0	30
23-03-22	11:30 p	24.7	24.9	24.7	94	23.7	0.0	---	0.00	0.0	---	24.7	27.1	27.1	26.2	1010.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.133	27.1	87	24.7	30.9	18.71	1.1370	0.00	599	8	100.0	30
23-03-23	12:00 a	24.6	24.8	24.6	94	23.5	0.0	---	0.00	0.0	---	24.6	26.8	26.8	25.9	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.130	26.9	87	24.6	30.7	18.72	1.1369	0.00	599	8	100.0	30
23-03-23	12:30 a	24.5	24.7	24.4	94	23.5	0.0	---	0.00	0.0	---	24.5	26.7	26.7	25.8	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.128	27.3	87	24.9	31.4	18.68	1.1345	0.00	598	8	100.0	30
23-03-23	1:00 a	24.3	24.5	24.2	95	23.4	0.0	---	0.00	0.0	---	24.3	26.4	26.4	25.6	1008.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.124	26.8	87	24.4	30.3	18.74	1.1369	0.00	597	8	100.0	30
23-03-23	1:30 a	24.1	24.3	24.1	95	23.2	0.0	---	0.00	0.0	---	24.1	26.2	26.2	25.2	1008.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	26.5	87	24.2	29.7	18.77	1.1383	0.00	600	8	100.0	30
23-03-23	2:00 a	24.1	24.1	23.9	95	23.2	0.0	---	0.00	0.0	---	24.1	26.2	26.2	25.2	1008.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.119	26.3	88	24.2	29.5	19.37	1.1387	0.00	598	8	100.0	30
23-03-23	2:30 a	23.9	24.1	23.8	95	23.1	0.0	---	0.00	0.0	---	23.9	26.0	26.0	25.1	1008.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.117	26.2	88	24.0	29.2	19.39	1.1396	0.00	591	8	100.0	30
