		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
01/01/22	4:30 a	73.9	74.0	73.8	96	72.7	0.0	---	0.00	0.0	---	73.9	76.7	76.7	75.1	29.788	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.185	78.1	87	73.9	82.4	18.86	 .0714	0.000	597	8	100.0	30
01/01/22	5:00 a	73.8	73.9	73.7	96	72.6	0.0	---	0.00	0.0	---	73.8	76.5	76.5	74.9	29.791	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.183	77.8	88	74.0	81.9	19.44	 .0714	0.000	600	8	100.0	30
01/01/22	5:30 a	73.5	73.8	73.4	95	72.0	0.0	---	0.00	0.0	---	73.5	76.1	76.1	74.4	29.799	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.177	77.6	88	73.8	81.6	19.45	 .0715	0.000	599	8	100.0	30
01/01/22	6:00 a	73.4	73.6	73.3	96	72.2	0.0	---	0.00	0.0	---	73.4	76.0	76.0	74.4	29.804	0.00	0.00	1	0.04	7	0.0	0.00	0.0	0.000	0.175	77.4	88	73.6	81.2	19.45	 .0715	0.000	599	8	100.0	30
01/01/22	6:30 a	73.9	73.9	73.4	96	72.7	0.0	---	0.00	0.0	---	73.9	76.7	76.7	75.4	29.811	0.00	0.00	14	0.60	19	0.0	0.00	0.0	0.000	0.185	77.2	89	73.7	80.9	19.95	 .0716	0.000	599	8	100.0	30
01/01/22	7:00 a	74.7	74.7	73.9	96	73.5	0.0	---	0.00	0.0	---	74.7	77.9	77.9	78.0	29.819	0.00	0.00	21	0.90	28	0.0	0.00	0.0	0.000	0.202	77.6	89	74.1	81.6	19.95	 .0715	0.000	600	8	100.0	30
01/01/22	7:30 a	75.5	75.6	74.6	96	74.3	0.0	---	0.00	0.0	---	75.5	79.1	79.1	79.4	29.828	0.00	0.00	28	1.20	30	0.0	0.00	0.0	0.000	0.219	78.8	90	75.6	84.3	20.45	 .0713	0.000	599	8	100.0	30
01/01/22	8:00 a	76.5	76.6	75.5	96	75.3	0.0	NNE	0.00	1.0	NNE	76.5	80.8	80.8	81.3	29.830	0.00	0.00	37	1.59	67	0.1	0.02	1.2	0.000	0.240	80.1	89	76.6	87.1	19.94	 .0710	0.001	597	8	100.0	30
01/01/22	8:30 a	77.5	77.5	76.5	96	76.3	0.0	---	0.00	0.0	---	77.5	82.8	82.8	83.3	29.839	0.00	0.00	41	1.76	56	0.1	0.02	2.0	0.000	0.260	81.3	89	77.7	90.1	19.82	 .0708	0.000	599	8	100.0	30
01/01/22	9:00 a	79.4	79.5	77.5	94	77.5	0.0	WSW	0.00	3.0	W	79.4	86.7	86.7	89.2	29.845	0.00	0.00	111	4.77	193	2.4	0.51	3.1	0.000	0.300	83.9	86	79.3	96.5	18.12	 .0704	0.002	598	8	100.0	30
01/01/22	9:30 a	82.5	82.7	79.4	86	77.9	1.0	SSW	0.50	7.0	SE	82.5	92.5	92.5	101.8	29.844	0.00	0.00	411	17.68	747	4.2	0.90	5.8	0.000	0.365	85.6	82	79.5	99.8	16.53	 .0701	0.000	595	8	100.0	30
01/01/22	10:00 a	84.5	84.8	82.5	85	79.5	1.0	SSE	0.50	7.0	ESE	84.5	97.9	97.9	109.1	29.846	0.00	0.00	546	23.48	770	6.6	1.41	7.4	0.000	0.406	86.8	80	79.9	102.4	15.68	 .0699	0.012	593	8	100.0	30
01/01/22	10:30 a	85.4	85.6	84.4	83	79.6	2.0	SE	1.00	6.0	ESE	85.4	99.7	99.7	101.2	29.842	0.00	0.00	86	3.70	91	8.0	1.71	8.4	0.000	0.425	87.7	78	80.0	104.1	14.93	 .0698	0.000	592	8	100.0	30
01/01/22	11:00 a	86.6	86.9	85.3	81	80.1	2.0	ESE	1.00	7.0	E	86.6	102.3	102.3	112.7	29.835	0.00	0.00	509	21.89	1065	9.0	1.93	10.0	0.000	0.450	88.1	77	80.0	104.7	14.66	 .0697	0.008	598	8	100.0	30
01/01/22	11:30 a	85.6	87.1	85.6	81	79.1	3.0	SE	1.50	9.0	E	85.6	99.3	99.3	112.9	29.825	0.00	0.00	992	42.66	1053	9.6	2.06	10.2	0.000	0.429	88.8	77	80.7	106.9	14.62	 .0696	0.000	592	8	100.0	30
01/01/22	12:00 p	86.3	86.3	85.2	83	80.5	3.0	SE	1.50	11.0	ENE	86.3	102.5	102.5	115.6	29.812	0.00	0.00	948	40.77	1067	9.8	2.10	10.2	0.000	0.444	89.3	75	80.3	107.2	14.08	 .0695	0.025	594	8	100.0	30
01/01/22	12:30 p	85.5	87.2	85.3	84	80.1	2.0	SSE	1.00	9.0	SE	85.5	100.5	100.5	113.8	29.799	0.00	0.00	931	40.04	981	9.0	1.93	10.1	0.000	0.427	89.5	76	80.9	108.5	14.28	 .0694	0.000	597	8	100.0	30
01/01/22	1:00 p	86.3	86.8	85.6	82	80.2	2.0	SE	1.00	8.0	SE	86.3	101.9	101.9	114.4	29.788	0.00	0.00	685	29.46	1018	8.0	1.71	10.1	0.000	0.444	89.2	75	80.2	106.8	14.08	 .0695	0.021	599	8	100.0	30
01/01/22	1:30 p	86.6	86.6	85.3	84	81.2	3.0	SE	1.50	10.0	SE	86.6	104.1	104.1	117.6	29.776	0.00	0.00	819	35.22	918	7.4	1.59	9.0	0.000	0.450	89.2	75	80.2	106.8	14.08	 .0694	0.000	597	8	100.0	30
01/01/22	2:00 p	85.4	86.5	85.1	82	79.3	2.0	SE	1.00	8.0	ESE	85.4	99.2	99.2	111.4	29.767	0.00	0.00	596	25.63	879	5.6	1.20	7.1	0.000	0.425	89.0	75	80.0	106.2	14.09	 .0695	0.018	597	8	100.0	30
01/01/22	2:30 p	85.5	85.9	85.2	82	79.4	2.0	SE	1.00	11.0	SSE	85.5	99.5	99.5	113.9	29.762	0.00	0.00	693	29.80	826	4.8	1.03	5.6	0.000	0.427	88.5	74	79.1	104.1	13.78	 .0696	0.000	594	8	100.0	30
01/01/22	3:00 p	85.0	85.9	84.9	82	78.9	2.0	SE	1.00	8.0	E	85.0	98.0	98.0	111.9	29.758	0.00	0.00	575	24.73	657	3.5	0.75	4.2	0.000	0.417	87.7	77	79.6	103.5	14.69	 .0696	0.017	596	8	100.0	30
01/01/22	3:30 p	84.2	85.3	84.1	83	78.5	2.0	ESE	1.00	7.0	ENE	84.2	96.1	96.1	109.4	29.760	0.00	0.00	460	19.78	522	2.2	0.47	2.8	0.000	0.400	87.2	77	79.1	102.0	14.72	 .0698	0.000	591	8	100.0	30
01/01/22	4:00 p	83.8	84.5	83.8	84	78.4	2.0	ESE	1.00	8.0	SE	83.8	95.4	95.4	107.8	29.766	0.00	0.00	357	15.35	399	1.2	0.26	1.7	0.000	0.392	87.4	78	79.7	103.2	14.96	 .0697	0.011	599	8	100.0	30
01/01/22	4:30 p	81.8	83.8	81.8	87	77.5	1.0	S	0.50	7.0	S	81.8	90.9	90.9	93.9	29.767	0.00	0.00	80	3.44	287	0.3	0.06	0.8	0.000	0.350	87.6	77	79.5	103.2	14.69	 .0697	0.000	597	8	100.0	30
01/01/22	5:00 p	80.7	82.0	80.7	89	77.2	0.0	SSE	0.00	4.0	SSE	80.7	88.5	88.5	88.0	29.773	0.00	0.00	32	1.38	63	0.0	0.00	0.0	0.000	0.327	87.5	78	79.8	103.5	14.95	 .0697	0.002	597	8	100.0	30
01/01/22	5:30 p	79.4	80.8	79.4	92	76.9	0.0	ESE	0.00	2.0	ESE	79.4	86.1	86.1	85.0	29.775	0.00	0.00	6	0.26	12	0.0	0.00	0.0	0.000	0.300	86.0	79	78.7	99.4	15.39	 .0700	0.000	599	8	100.0	30
01/01/22	6:00 p	78.8	79.7	78.8	92	76.3	0.0	SSE	0.00	2.0	SSE	78.8	84.7	84.7	83.4	29.788	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.288	85.1	80	78.2	97.4	15.75	 .0702	0.000	600	8	100.0	30
01/01/22	6:30 p	78.7	79.0	78.6	93	76.5	0.0	SSE	0.00	1.0	SSE	78.7	84.7	84.7	83.4	29.797	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.285	84.6	81	78.1	96.4	16.17	 .0703	0.000	595	8	100.0	30
01/01/22	7:00 p	78.9	79.1	78.6	93	76.7	0.0	SSE	0.00	2.0	SSE	78.9	85.2	85.2	83.9	29.808	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.290	84.1	82	78.0	95.4	16.57	 .0704	0.000	599	8	100.0	30
01/01/22	7:30 p	78.6	79.3	78.6	93	76.4	0.0	SSW	0.00	2.0	SSW	78.6	84.5	84.5	83.2	29.824	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.283	83.8	83	78.1	95.0	16.90	 .0704	0.000	598	8	100.0	30
01/01/22	8:00 p	78.4	78.6	78.4	93	76.2	0.0	SSW	0.00	1.0	SSW	78.4	84.1	84.1	82.8	29.835	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.279	83.7	83	78.0	94.7	16.90	 .0705	0.000	599	8	100.0	30
01/01/22	8:30 p	78.2	78.5	78.2	94	76.3	0.0	SSW	0.00	1.0	SSW	78.2	83.8	83.8	82.5	29.843	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.275	83.4	84	78.1	94.3	17.31	 .0705	0.000	599	8	100.0	30
01/01/22	9:00 p	78.3	78.4	78.2	94	76.4	0.0	SSW	0.00	1.0	SSW	78.3	84.1	84.1	82.8	29.848	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.277	83.1	84	77.8	93.4	17.33	 .0706	0.000	598	8	100.0	30
01/01/22	9:30 p	78.4	78.5	78.2	94	76.5	0.0	---	0.00	0.0	---	78.4	84.3	84.3	83.0	29.850	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.279	83.0	85	78.0	93.5	17.77	 .0706	0.000	596	8	100.0	30
01/01/22	10:00 p	77.9	78.4	77.8	94	76.0	0.0	SSW	0.00	1.0	SSW	77.9	83.2	83.2	81.9	29.845	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.269	82.8	85	77.8	93.0	17.78	 .0706	0.000	595	8	100.0	30
01/01/22	10:30 p	77.8	78.0	77.7	94	75.9	0.0	SSW	0.00	1.0	SSW	77.8	83.0	83.0	81.7	29.844	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.267	82.5	85	77.5	92.2	17.80	 .0707	0.000	597	8	100.0	30
01/01/22	11:00 p	77.7	78.1	77.7	94	75.8	0.0	---	0.00	0.0	---	77.7	82.8	82.8	81.5	29.841	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	82.4	85	77.4	91.9	17.81	 .0707	0.000	598	8	100.0	30
01/01/22	11:30 p	77.2	77.7	77.2	94	75.3	0.0	---	0.00	0.0	---	77.2	81.7	81.7	80.4	29.834	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	82.0	85	77.0	90.9	17.83	 .0708	0.000	594	8	100.0	30
02/01/22	12:00 a	77.5	77.6	77.2	94	75.6	0.0	---	0.00	0.0	---	77.5	82.3	82.3	81.0	29.821	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.260	81.8	86	77.2	90.7	18.24	 .0707	0.000	596	8	100.0	30
02/01/22	12:30 a	77.4	77.6	77.4	94	75.5	0.0	SSW	0.00	2.0	SSW	77.4	82.1	82.1	80.8	29.808	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	81.7	86	77.1	90.4	18.25	 .0707	0.000	595	8	100.0	30
02/01/22	1:00 a	77.5	77.6	77.3	95	76.0	0.0	---	0.00	0.0	---	77.5	82.6	82.6	81.3	29.795	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.260	81.5	87	77.3	90.2	18.66	 .0707	0.000	599	8	100.0	30
02/01/22	1:30 a	77.6	77.7	77.4	95	76.1	0.0	SSW	0.00	1.0	SSW	77.6	82.8	82.8	81.5	29.791	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.262	81.4	87	77.2	89.9	18.67	 .0707	0.000	599	8	100.0	30
02/01/22	2:00 a	77.6	77.6	77.4	95	76.1	0.0	SSW	0.00	1.0	SSW	77.6	82.8	82.8	81.5	29.794	0.06	0.33	0	0.00	0	0.0	0.00	0.0	0.000	0.262	81.0	88	77.1	89.1	19.25	 .0708	0.000	599	8	100.0	30
02/01/22	2:30 a	76.2	77.6	76.2	95	74.7	0.0	SW	0.00	3.0	SW	76.2	80.1	80.1	78.7	29.791	0.01	0.08	0	0.00	0	0.0	0.00	0.0	0.000	0.233	80.1	87	75.9	86.7	18.74	 .0710	0.000	600	8	100.0	30
02/01/22	3:00 a	76.2	76.3	75.9	95	74.7	0.0	SW	0.00	3.0	S	76.2	80.1	80.1	78.7	29.795	0.05	0.22	0	0.00	0	0.0	0.00	0.0	0.000	0.233	79.7	88	75.8	86.0	19.36	 .0711	0.000	599	8	100.0	30
02/01/22	3:30 a	76.0	76.2	76.0	95	74.5	0.0	S	0.00	1.0	S	76.0	79.7	79.7	78.3	29.806	0.13	0.56	0	0.00	0	0.0	0.00	0.0	0.000	0.229	79.8	88	75.9	86.2	19.36	 .0711	0.000	598	8	100.0	30
02/01/22	4:00 a	75.9	76.2	75.9	95	74.4	0.0	---	0.00	0.0	---	75.9	79.6	79.6	78.2	29.810	0.09	0.35	0	0.00	0	0.0	0.00	0.0	0.000	0.227	79.8	88	75.9	86.2	19.36	 .0711	0.000	598	8	100.0	30
02/01/22	4:30 a	74.8	75.9	74.8	95	73.3	0.0	S	0.00	1.0	S	74.8	78.0	78.0	76.5	29.812	0.09	0.35	0	0.00	0	0.0	0.00	0.0	0.000	0.204	79.3	88	75.4	85.1	19.38	 .0712	0.000	599	8	100.0	30
02/01/22	5:00 a	75.0	75.0	74.8	95	73.5	0.0	S	0.00	1.0	S	75.0	78.3	78.3	76.8	29.809	0.05	0.31	0	0.00	0	0.0	0.00	0.0	0.000	0.208	78.9	88	75.0	84.2	19.39	 .0713	0.000	598	8	100.0	30
02/01/22	5:30 a	75.1	75.1	74.9	95	73.6	0.0	S	0.00	1.0	S	75.1	78.4	78.4	76.9	29.815	0.01	0.05	0	0.00	0	0.0	0.00	0.0	0.000	0.210	78.7	89	75.2	83.9	19.95	 .0713	0.000	598	8	100.0	30
02/01/22	6:00 a	74.8	75.1	74.8	95	73.3	0.0	S	0.00	2.0	S	74.8	78.0	78.0	76.5	29.830	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.204	78.5	89	75.0	83.5	19.95	 .0714	0.000	598	8	100.0	30
02/01/22	6:30 a	75.1	75.1	74.7	96	73.9	0.0	S	0.00	2.0	S	75.1	78.5	78.5	77.3	29.838	0.01	0.00	9	0.39	19	0.0	0.00	0.0	0.000	0.210	78.3	89	74.8	83.0	19.95	 .0714	0.000	599	8	100.0	30
02/01/22	7:00 a	75.6	75.6	74.9	95	74.1	0.0	S	0.00	2.0	S	75.6	79.1	79.1	80.3	29.843	0.00	0.00	43	1.85	76	0.0	0.00	0.0	0.000	0.221	78.4	90	75.2	83.4	20.45	 .0714	0.001	599	8	100.0	30
02/01/22	7:30 a	76.5	76.5	75.6	96	75.3	0.0	S	0.00	2.0	S	76.5	80.8	80.8	83.6	29.861	0.00	0.00	88	3.78	107	0.2	0.04	0.7	0.000	0.240	78.7	90	75.5	84.0	20.45	 .0714	0.000	599	8	100.0	30
02/01/22	8:00 a	77.4	77.4	76.3	96	76.2	0.0	S	0.00	1.0	S	77.4	82.5	82.5	86.3	29.869	0.00	0.00	129	5.55	146	1.0	0.21	1.1	0.000	0.258	79.1	91	76.2	85.2	21.03	 .0713	0.003	595	8	100.0	30
02/01/22	8:30 a	77.9	78.1	77.1	96	76.7	0.0	S	0.00	1.0	S	77.9	83.6	83.6	87.2	29.885	0.00	0.00	137	5.89	160	1.2	0.26	1.5	0.000	0.269	79.5	91	76.6	86.1	21.04	 .0712	0.000	597	8	100.0	30
02/01/22	9:00 a	79.7	79.9	77.9	94	77.8	0.0	S	0.00	1.0	S	79.7	87.4	87.4	94.2	29.879	0.00	0.00	269	11.57	364	2.5	0.54	3.3	0.000	0.306	81.3	90	78.1	90.3	20.35	 .0709	0.005	595	8	100.0	30
02/01/22	9:30 a	80.6	81.2	79.8	93	78.4	0.0	S	0.00	1.0	S	80.6	89.5	89.5	97.1	29.886	0.00	0.00	324	13.93	355	3.4	0.73	3.7	0.000	0.325	82.5	87	78.2	92.8	18.60	 .0707	0.000	599	8	100.0	30
02/01/22	10:00 a	82.7	82.7	80.5	87	78.4	1.0	S	0.50	6.0	SSW	82.7	93.4	93.4	101.5	29.880	0.00	0.00	364	15.65	519	4.7	1.01	7.9	0.000	0.369	83.2	88	79.3	95.1	19.03	 .0705	0.009	598	8	100.0	30
02/01/22	10:30 a	86.1	86.2	82.8	85	81.1	1.0	SE	0.50	6.0	ESE	86.1	102.9	102.9	109.0	29.874	0.00	0.00	270	11.61	330	8.1	1.74	9.2	0.000	0.440	84.9	86	80.2	99.6	18.06	 .0702	0.000	592	8	100.0	30
02/01/22	11:00 a	83.1	86.0	83.1	86	78.5	1.0	SSE	0.50	5.0	S	83.1	94.1	94.1	101.4	29.865	0.00	0.00	336	14.45	584	7.3	1.56	9.7	0.000	0.377	86.1	82	80.0	101.3	16.51	 .0701	0.008	597	8	100.0	30
02/01/22	11:30 a	83.7	83.7	82.8	85	78.7	2.0	ESE	1.00	8.0	SSE	83.7	95.5	95.5	104.7	29.856	0.00	0.00	444	19.09	765	6.4	1.37	8.0	0.000	0.390	86.1	81	79.6	100.8	16.11	 .0701	0.000	589	8	100.0	30
02/01/22	12:00 p	84.0	85.1	83.6	84	78.6	1.0	ESE	0.50	5.0	S	84.0	96.0	96.0	106.3	29.845	0.00	0.00	511	21.98	1018	7.1	1.52	11.0	0.000	0.396	86.9	81	80.4	103.3	16.07	 .0699	0.014	592	8	100.0	30
02/01/22	12:30 p	82.9	84.4	82.8	87	78.6	2.0	SSE	1.00	9.0	SE	82.9	93.9	93.9	101.3	29.835	0.00	0.00	342	14.71	708	4.8	1.03	7.7	0.000	0.373	86.9	81	80.4	103.3	16.07	 .0699	0.000	594	8	100.0	30
02/01/22	1:00 p	84.2	84.4	82.8	85	79.2	1.0	SSE	0.50	8.0	ESE	84.2	97.0	97.0	106.3	29.824	0.00	0.00	430	18.49	543	5.7	1.22	7.1	0.000	0.400	86.6	80	79.7	101.8	15.69	 .0699	0.010	594	8	100.0	30
02/01/22	1:30 p	86.5	87.1	84.0	79	79.2	1.0	S	0.50	3.0	SSW	86.5	100.9	100.9	113.8	29.814	0.00	0.00	792	34.06	1062	7.6	1.63	8.9	0.000	0.448	87.1	82	80.9	104.5	16.47	 .0697	0.000	593	8	100.0	30
02/01/22	2:00 p	86.0	87.1	85.3	82	79.9	1.0	SSE	0.50	6.0	SSE	86.0	101.0	101.0	112.9	29.806	0.00	0.00	663	28.51	1025	5.8	1.24	7.8	0.000	0.438	87.2	80	80.3	103.6	15.66	 .0698	0.019	592	8	100.0	30
02/01/22	2:30 p	85.5	86.9	85.5	81	79.0	2.0	ESE	1.00	9.0	SE	85.5	99.0	99.0	113.4	29.801	0.00	0.00	690	29.67	860	5.0	1.07	5.6	0.000	0.427	87.0	80	80.1	103.0	15.67	 .0698	0.000	593	8	100.0	30
02/01/22	3:00 p	85.3	86.1	84.9	83	79.5	2.0	SE	1.00	9.0	ESE	85.3	99.4	99.4	112.6	29.796	0.00	0.00	544	23.40	624	3.4	0.73	4.1	0.000	0.423	86.8	79	79.5	101.9	15.34	 .0699	0.016	592	8	100.0	30
02/01/22	3:30 p	84.5	85.8	84.3	80	77.6	1.0	SE	0.50	7.0	ESE	84.5	95.7	95.7	109.0	29.794	0.00	0.00	462	19.87	519	2.2	0.47	2.8	0.000	0.406	86.2	80	79.3	100.5	15.70	 .0699	0.000	593	8	100.0	30
02/01/22	4:00 p	83.2	84.7	83.2	84	77.9	1.0	SE	0.50	6.0	ESE	83.2	93.7	93.7	105.2	29.801	0.00	0.00	336	14.45	401	1.2	0.26	1.7	0.000	0.379	85.7	81	79.2	99.6	16.12	 .0700	0.011	588	8	100.0	30
02/01/22	4:30 p	80.5	83.2	80.5	90	77.3	1.0	SE	0.50	8.0	SE	80.5	88.3	88.3	90.5	29.809	0.00	0.00	59	2.54	236	0.1	0.02	0.8	0.000	0.323	85.3	82	79.2	98.9	16.54	 .0701	0.000	599	8	100.0	30
02/01/22	5:00 p	79.6	80.5	79.4	92	77.1	0.0	SE	0.00	4.0	NE	79.6	86.6	86.6	86.1	29.813	0.00	0.00	27	1.16	28	0.0	0.00	0.0	0.000	0.304	85.0	82	78.9	98.0	16.55	 .0702	0.001	593	8	100.0	30
02/01/22	5:30 p	78.2	79.7	78.2	93	76.0	0.0	NNE	0.00	1.0	NNE	78.2	83.6	83.6	82.6	29.822	0.00	0.00	9	0.39	21	0.0	0.00	0.0	0.000	0.275	83.3	84	78.0	94.0	17.32	 .0705	0.000	598	8	100.0	30
02/01/22	6:00 p	77.6	78.3	77.5	94	75.7	0.0	---	0.00	0.0	---	77.6	82.6	82.6	81.3	29.835	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.262	82.4	85	77.4	91.9	17.81	 .0707	0.000	599	8	100.0	30
02/01/22	6:30 p	77.2	77.6	77.2	94	75.3	0.0	NNE	0.00	1.0	NNE	77.2	81.7	81.7	80.4	29.843	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	82.0	86	77.4	91.2	18.23	 .0708	0.000	595	8	100.0	30
02/01/22	7:00 p	77.2	77.3	77.1	94	75.3	0.0	---	0.00	0.0	---	77.2	81.7	81.7	80.4	29.853	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	81.5	87	77.3	90.2	18.66	 .0709	0.000	597	8	100.0	30
02/01/22	7:30 p	77.2	77.2	77.0	94	75.3	0.0	---	0.00	0.0	---	77.2	81.7	81.7	80.4	29.867	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	81.3	87	77.1	89.6	18.67	 .0709	0.000	598	8	100.0	30
02/01/22	8:00 p	77.0	77.2	77.0	95	75.5	0.0	---	0.00	0.0	---	77.0	81.5	81.5	80.2	29.878	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.250	81.3	87	77.1	89.6	18.67	 .0710	0.000	600	8	100.0	30
02/01/22	8:30 p	76.7	77.0	76.7	95	75.2	0.0	---	0.00	0.0	---	76.7	81.0	81.0	79.7	29.887	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.244	81.1	87	76.9	89.1	18.68	 .0710	0.000	597	8	100.0	30
02/01/22	9:00 p	76.4	76.8	76.4	95	74.9	0.0	---	0.00	0.0	---	76.4	80.4	80.4	79.1	29.887	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	80.7	87	76.5	88.1	18.71	 .0711	0.000	594	8	100.0	30
02/01/22	9:30 p	76.2	76.5	76.1	95	74.7	0.0	---	0.00	0.0	---	76.2	80.1	80.1	78.8	29.897	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	80.5	87	76.3	87.7	18.72	 .0712	0.000	595	8	100.0	30
02/01/22	10:00 p	75.8	76.2	75.8	95	74.3	0.0	---	0.00	0.0	---	75.8	79.4	79.4	78.1	29.897	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.225	80.3	87	76.1	87.2	18.73	 .0712	0.000	597	8	100.0	30
02/01/22	10:30 p	75.7	75.9	75.7	95	74.2	0.0	---	0.00	0.0	---	75.7	79.3	79.3	78.0	29.896	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.223	80.0	88	76.1	86.6	19.35	 .0712	0.000	599	8	100.0	30
02/01/22	11:00 p	75.5	75.7	75.5	95	74.0	0.0	---	0.00	0.0	---	75.5	79.0	79.0	77.6	29.894	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.219	79.6	88	75.7	85.7	19.37	 .0713	0.000	599	8	100.0	30
02/01/22	11:30 p	75.3	75.6	75.3	95	73.8	0.0	---	0.00	0.0	---	75.3	78.7	78.7	77.3	29.889	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.215	79.4	88	75.5	85.3	19.37	 .0714	0.000	600	8	100.0	30
