		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
02/02/20	12:00 a	75.0	75.4	74.9	88	71.2	0.0	---	0.00	0.0	---	75.0	78.2	78.2	76.4	29.792	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.208	73.6	90	70.5	76.0	20.45	 .0722	0.000	701	1	100.0	30
02/02/20	12:30 a	74.4	74.9	74.4	88	70.6	0.0	---	0.00	0.0	---	74.4	77.1	77.1	75.2	29.782	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.196	73.6	90	70.5	76.0	20.45	 .0722	0.000	699	1	100.0	30
02/02/20	1:00 a	74.2	74.5	74.1	88	70.4	0.0	---	0.00	0.0	---	74.2	76.7	76.7	74.8	29.766	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.192	73.6	90	70.5	76.0	20.45	 .0722	0.000	700	1	100.0	30
02/02/20	1:30 a	73.9	74.2	73.9	88	70.1	0.0	---	0.00	0.0	---	73.9	76.2	76.2	74.3	29.757	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.185	73.6	90	70.5	76.0	20.45	 .0721	0.000	701	1	100.0	30
02/02/20	2:00 a	73.6	73.9	73.6	88	69.8	0.0	---	0.00	0.0	---	73.6	75.9	75.9	73.9	29.742	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.179	73.6	90	70.5	76.0	20.45	 .0721	0.000	703	1	100.0	30
02/02/20	2:30 a	73.5	73.7	73.5	88	69.7	0.0	---	0.00	0.0	---	73.5	75.8	75.8	73.8	29.733	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.177	73.6	90	70.5	76.0	20.45	 .0721	0.000	701	1	100.0	30
02/02/20	3:00 a	73.6	73.7	73.5	88	69.8	0.0	---	0.00	0.0	---	73.6	75.9	75.9	73.9	29.733	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.179	73.6	90	70.5	76.0	20.45	 .0721	0.000	702	1	100.0	30
02/02/20	3:30 a	73.6	73.7	73.5	89	70.2	0.0	---	0.00	0.0	---	73.6	76.0	76.0	74.1	29.730	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.179	73.5	90	70.4	75.9	20.45	 .0721	0.000	699	1	100.0	30
02/02/20	4:00 a	73.6	73.7	73.4	89	70.2	0.0	---	0.00	0.0	---	73.6	76.0	76.0	74.1	29.733	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.179	73.6	90	70.5	76.0	20.45	 .0721	0.000	701	1	100.0	30
02/02/20	4:30 a	73.5	73.6	73.3	89	70.1	0.0	---	0.00	0.0	---	73.5	75.9	75.9	74.0	29.736	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.177	73.6	90	70.5	76.0	20.45	 .0721	0.000	697	1	100.0	30
02/02/20	5:00 a	73.5	73.5	73.1	89	70.1	0.0	---	0.00	0.0	---	73.5	75.9	75.9	74.0	29.746	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.177	73.5	90	70.4	75.9	20.45	 .0721	0.000	697	1	100.0	30
02/02/20	5:30 a	73.3	73.5	73.3	89	69.9	0.0	---	0.00	0.0	---	73.3	75.7	75.7	73.7	29.751	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.173	73.5	90	70.4	75.9	20.45	 .0722	0.000	702	1	100.0	30
02/02/20	6:00 a	73.5	73.5	73.2	89	70.1	0.0	---	0.00	0.0	---	73.5	75.9	75.9	74.0	29.763	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.177	73.5	90	70.4	75.9	20.45	 .0722	0.000	700	1	100.0	30
02/02/20	6:30 a	73.8	73.8	73.4	89	70.4	0.0	---	0.00	0.0	---	73.8	76.2	76.2	75.9	29.784	0.00	0.00	13	0.56	21	0.0	0.00	0.0	0.000	0.183	73.5	90	70.4	75.9	20.45	 .0722	0.000	702	1	100.0	30
02/02/20	7:00 a	74.6	74.6	73.8	89	71.1	0.0	---	0.00	0.0	---	74.6	77.5	77.5	77.7	29.792	0.00	0.00	26	1.12	35	0.0	0.00	0.0	0.000	0.200	73.6	90	70.5	76.0	20.45	 .0722	0.001	701	1	100.0	30
02/02/20	7:30 a	75.8	75.9	74.6	89	72.3	0.0	---	0.00	0.0	---	75.8	79.2	79.2	79.7	29.803	0.00	0.00	37	1.59	54	0.0	0.00	0.0	0.000	0.225	73.5	90	70.4	75.9	20.45	 .0723	0.000	703	1	100.0	30
02/02/20	8:00 a	77.3	77.3	75.8	89	73.8	0.0	---	0.00	0.0	---	77.3	81.4	81.4	81.8	29.802	0.00	0.00	39	1.68	51	0.0	0.00	0.0	0.000	0.256	73.5	90	70.4	75.9	20.45	 .0723	0.001	695	1	100.0	30
02/02/20	8:30 a	78.8	78.8	77.4	89	75.3	0.0	---	0.00	0.0	---	78.8	84.1	84.1	85.4	29.809	0.00	0.00	69	2.97	179	0.7	0.15	1.9	0.000	0.288	73.5	90	70.4	75.9	20.45	 .0723	0.000	700	1	100.0	30
02/02/20	9:00 a	81.0	81.0	78.7	88	77.1	0.0	WNW	0.00	3.0	SE	81.0	88.6	88.6	90.1	29.817	0.00	0.00	81	3.48	566	1.6	0.34	3.2	0.000	0.333	73.5	90	70.4	75.9	20.45	 .0723	0.002	700	1	100.0	30
02/02/20	9:30 a	84.5	84.5	80.9	79	77.3	2.0	SSW	1.00	8.0	SW	84.5	95.1	95.1	106.3	29.816	0.00	0.00	545	23.44	724	4.3	0.92	5.7	0.000	0.406	73.5	90	70.4	75.9	20.45	 .0723	0.000	701	1	100.0	30
02/02/20	10:00 a	85.7	85.9	84.1	76	77.3	1.0	S	0.50	4.0	SSW	85.7	96.6	96.6	108.9	29.818	0.00	0.00	765	32.90	809	6.5	1.39	7.3	0.000	0.431	73.5	90	70.4	75.9	20.45	 .0723	0.017	701	1	100.0	30
02/02/20	10:30 a	85.6	86.7	85.6	75	76.8	2.0	SSW	1.00	7.0	WSW	85.6	96.0	96.0	108.4	29.814	0.00	0.00	777	33.42	898	7.4	1.59	8.9	0.000	0.429	73.5	90	70.4	75.9	20.45	 .0723	0.000	702	1	100.0	30
02/02/20	11:00 a	87.7	87.8	84.9	72	77.5	2.0	SSW	1.00	5.0	SSW	87.7	99.5	99.5	111.3	29.808	0.00	0.00	848	36.47	1111	8.7	1.86	10.7	0.000	0.473	73.6	90	70.5	76.0	20.45	 .0723	0.021	701	1	100.0	30
02/02/20	11:30 a	86.1	87.7	85.6	77	78.0	2.0	SW	1.00	7.0	S	86.1	98.0	98.0	110.0	29.788	0.00	0.00	655	28.17	1215	8.5	1.82	11.7	0.000	0.440	73.5	90	70.4	75.9	20.45	 .0722	0.000	701	1	100.0	30
02/02/20	12:00 p	87.2	87.9	86.2	73	77.5	2.0	SSW	1.00	9.0	SSE	87.2	99.1	99.1	112.1	29.778	0.00	0.00	963	41.41	984	10.4	2.23	10.5	0.000	0.462	73.5	90	70.4	75.9	20.45	 .0722	0.023	702	1	100.0	30
02/02/20	12:30 p	87.2	88.4	87.1	73	77.5	2.0	SSW	1.00	8.0	SW	87.2	99.1	99.1	112.1	29.773	0.00	0.00	924	39.74	1208	9.6	2.06	11.3	0.000	0.462	73.4	90	70.3	75.9	20.45	 .0722	0.000	702	1	100.0	30
02/02/20	1:00 p	86.2	88.2	86.2	76	77.7	2.0	SSW	1.00	5.0	SSW	86.2	97.9	97.9	109.1	29.764	0.00	0.00	561	24.13	1223	7.2	1.54	11.0	0.000	0.442	73.4	90	70.3	75.9	20.45	 .0722	0.021	701	1	100.0	30
02/02/20	1:30 p	87.8	88.1	85.4	72	77.6	3.0	SSW	1.50	7.0	SE	87.8	99.6	99.6	111.2	29.743	0.00	0.00	706	30.36	1155	7.2	1.54	9.1	0.000	0.475	73.5	90	70.4	75.9	20.45	 .0721	0.000	701	1	100.0	30
02/02/20	2:00 p	86.6	87.9	86.5	73	76.9	2.0	SW	1.00	6.0	S	86.6	97.8	97.8	113.1	29.734	0.00	0.00	808	34.75	997	6.4	1.37	8.2	0.000	0.450	73.4	90	70.3	75.9	20.45	 .0721	0.020	701	1	100.0	30
02/02/20	2:30 p	88.1	88.9	86.6	72	77.9	2.0	S	1.00	6.0	S	88.1	100.3	100.3	119.6	29.727	0.00	0.00	865	37.20	951	5.9	1.26	6.6	0.000	0.481	73.4	90	70.3	75.9	20.45	 .0721	0.000	702	1	100.0	30
02/02/20	3:00 p	86.2	88.4	86.2	71	75.7	2.0	SSW	1.00	6.0	S	86.2	96.1	96.1	107.6	29.721	0.00	0.00	461	19.83	911	3.2	0.69	5.5	0.000	0.442	73.5	90	70.4	75.9	20.45	 .0721	0.018	699	1	100.0	30
02/02/20	3:30 p	86.2	86.2	85.5	73	76.5	1.0	S	0.50	4.0	ESE	86.2	96.8	96.8	106.5	29.717	0.00	0.00	326	14.02	689	2.3	0.49	3.2	0.000	0.442	73.5	90	70.4	75.9	20.45	 .0721	0.000	702	1	100.0	30
02/02/20	4:00 p	85.0	86.4	84.9	76	76.6	1.0	S	0.50	5.0	SSW	85.0	95.0	95.0	108.6	29.720	0.00	0.00	370	15.91	561	1.7	0.36	2.3	0.000	0.417	73.5	90	70.4	75.9	20.45	 .0721	0.010	702	1	100.0	30
02/02/20	4:30 p	83.9	84.9	83.3	79	76.7	1.0	S	0.50	2.0	S	83.9	93.9	93.9	95.3	29.727	0.00	0.00	134	5.76	345	0.7	0.15	1.1	0.000	0.394	73.4	90	70.3	75.9	20.45	 .0721	0.000	700	1	100.0	30
02/02/20	5:00 p	82.9	84.2	82.8	82	76.8	0.0	SSW	0.00	3.0	SSE	82.9	92.0	92.0	93.1	29.728	0.00	0.00	121	5.20	146	0.1	0.02	0.5	0.000	0.373	73.4	90	70.3	75.9	20.45	 .0721	0.004	701	1	100.0	30
02/02/20	5:30 p	82.0	83.0	82.0	83	76.3	0.0	S	0.00	4.0	SSW	82.0	89.8	89.8	89.3	29.734	0.00	0.00	47	2.02	84	0.0	0.00	0.0	0.000	0.354	73.4	90	70.3	75.9	20.45	 .0721	0.000	701	1	100.0	30
02/02/20	6:00 p	80.8	82.0	80.8	84	75.5	0.0	S	0.00	1.0	S	80.8	87.1	87.1	85.6	29.741	0.00	0.00	5	0.22	16	0.0	0.00	0.0	0.000	0.329	73.5	90	70.4	75.9	20.45	 .0721	0.001	701	1	100.0	30
02/02/20	6:30 p	80.3	80.9	80.3	85	75.4	0.0	S	0.00	2.0	S	80.3	86.3	86.3	84.7	29.747	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.319	73.5	90	70.4	75.9	20.45	 .0721	0.000	700	1	100.0	30
02/02/20	7:00 p	79.5	80.2	79.5	86	74.9	0.0	S	0.00	1.0	S	79.5	84.9	84.9	83.3	29.750	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.302	73.5	90	70.4	75.9	20.45	 .0721	0.001	701	1	100.0	30
02/02/20	7:30 p	79.0	79.5	79.0	86	74.5	0.0	---	0.00	0.0	---	79.0	83.9	83.9	82.3	29.753	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.292	73.5	90	70.4	75.9	20.45	 .0722	0.000	701	1	100.0	30
02/02/20	8:00 p	78.5	79.0	78.5	87	74.3	0.0	---	0.00	0.0	---	78.5	83.2	83.2	81.6	29.774	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.281	73.6	90	70.5	76.0	20.45	 .0722	0.001	700	1	100.0	30
02/02/20	8:30 p	78.3	78.6	78.3	87	74.1	0.0	---	0.00	0.0	---	78.3	82.9	82.9	81.3	29.780	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.277	73.7	90	70.6	76.1	20.45	 .0722	0.000	701	1	100.0	30
02/02/20	9:00 p	78.1	78.3	78.0	88	74.3	0.0	---	0.00	0.0	---	78.1	82.7	82.7	81.1	29.781	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.273	73.6	90	70.5	76.0	20.45	 .0722	0.001	699	1	100.0	30
02/02/20	9:30 p	77.7	78.0	77.7	88	73.9	0.0	---	0.00	0.0	---	77.7	82.0	82.0	80.3	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	73.7	90	70.6	76.1	20.45	 .0722	0.000	703	1	100.0	30
02/02/20	10:00 p	77.4	77.7	77.4	88	73.6	0.0	---	0.00	0.0	---	77.4	81.5	81.5	79.8	29.778	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	73.7	90	70.6	76.1	20.45	 .0722	0.000	696	1	100.0	30
02/02/20	10:30 p	77.3	77.5	77.2	88	73.5	0.0	---	0.00	0.0	---	77.3	81.3	81.3	79.6	29.771	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.256	73.7	90	70.6	76.1	20.45	 .0722	0.000	699	1	100.0	30
02/02/20	11:00 p	77.0	77.3	77.0	88	73.2	0.0	---	0.00	0.0	---	77.0	80.8	80.8	79.1	29.768	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.250	73.7	90	70.6	76.1	20.45	 .0722	0.000	700	1	100.0	30
02/02/20	11:30 p	76.9	77.1	76.8	88	73.1	0.0	---	0.00	0.0	---	76.9	80.7	80.7	79.0	29.758	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.248	73.7	90	70.6	76.1	20.45	 .0721	0.000	702	1	100.0	30
02/03/20	12:00 a	76.7	76.9	76.6	88	72.9	0.0	---	0.00	0.0	---	76.7	80.4	80.4	78.6	29.750	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.244	73.7	90	70.6	76.1	20.45	 .0721	0.000	699	1	100.0	30
02/03/20	12:30 a	76.6	76.7	76.5	89	73.1	0.0	---	0.00	0.0	---	76.6	80.3	80.3	78.6	29.742	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	73.7	90	70.6	76.1	20.45	 .0721	0.000	699	1	100.0	30
