		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
05/01/20	9:30 a	83.2	83.4	81.9	100	83.2	0.0	---	0.00	0.0	---	83.2	100.0	100.0	106.8	29.904	0.00	0.00	302	12.99	322	3.4	0.73	3.9	0.000	0.379	83.6	93	81.4	98.2	21.32	 .0704	0.000	700	1	100.0	30
05/01/20	10:00 a	83.9	83.9	82.3	100	83.9	0.0	SW	0.00	2.0	SW	83.9	102.7	102.7	110.9	29.896	0.00	0.00	381	16.39	503	4.7	1.01	6.1	0.000	0.394	84.8	91	81.9	100.9	20.67	 .0702	0.009	700	1	100.0	30
05/01/20	10:30 a	84.4	85.8	83.8	100	84.4	1.0	S	0.50	4.0	ESE	84.4	104.9	104.9	116.0	29.894	0.00	0.00	547	23.52	803	6.7	1.44	8.4	0.000	0.404	86.1	86	81.4	102.3	17.98	 .0700	0.000	703	1	100.0	30
05/01/20	11:00 a	83.9	84.5	83.9	100	83.9	1.0	S	0.50	4.0	SSE	83.9	102.7	102.7	109.9	29.891	0.00	0.00	319	13.72	503	5.0	1.07	5.9	0.000	0.394	86.0	86	81.3	101.9	17.99	 .0700	0.011	702	1	100.0	30
05/01/20	11:30 a	85.7	85.7	83.9	100	85.7	1.0	SE	0.50	5.0	SW	85.7	111.5	111.5	124.9	29.887	0.00	0.00	755	32.47	977	8.7	1.86	10.6	0.000	0.431	86.6	86	81.9	104.5	17.95	 .0699	0.000	700	1	100.0	30
05/01/20	12:00 p	86.8	87.1	85.6	100	86.8	2.0	S	1.00	7.0	ESE	86.8	119.0	119.0	131.2	29.872	0.00	0.00	980	42.15	1055	11.0	2.36	11.6	0.000	0.454	87.8	85	82.7	107.9	17.48	 .0696	0.022	701	1	100.0	30
05/01/20	12:30 p	84.9	86.8	84.9	100	84.9	2.0	S	1.00	7.0	SSW	84.9	107.2	107.2	119.2	29.856	0.00	0.00	621	26.71	795	7.6	1.63	9.4	0.000	0.415	88.2	84	82.7	108.7	17.12	 .0696	0.000	700	1	100.0	30
05/01/20	1:00 p	84.5	85.3	83.8	100	84.5	2.0	SE	1.00	9.0	SSE	84.5	105.3	105.3	114.9	29.846	0.00	0.00	455	19.57	585	5.4	1.16	6.8	0.000	0.406	87.6	84	82.2	106.5	17.15	 .0697	0.014	701	1	100.0	30
05/01/20	1:30 p	84.2	84.6	83.3	100	84.2	2.0	SE	1.00	8.0	SSE	84.2	104.0	104.0	111.7	29.829	0.00	0.00	346	14.88	410	4.0	0.86	4.6	0.000	0.400	87.2	85	82.1	106.0	17.52	 .0697	0.000	701	1	100.0	30
05/01/20	2:00 p	83.4	84.9	83.4	100	83.4	2.0	SSE	1.00	7.0	SE	83.4	100.8	100.8	108.0	29.814	0.00	0.00	316	13.59	536	3.4	0.73	4.9	0.000	0.383	87.0	85	81.9	105.4	17.53	 .0697	0.008	699	1	100.0	30
05/01/20	2:30 p	82.8	83.8	82.8	100	82.8	2.0	ESE	1.00	8.0	S	82.8	98.5	98.5	104.3	29.811	0.00	0.00	236	10.15	355	2.3	0.49	3.5	0.000	0.371	86.3	86	81.6	103.2	17.97	 .0698	0.000	700	1	100.0	30
05/01/20	3:00 p	82.6	83.2	82.5	100	82.6	2.0	SE	1.00	9.0	SE	82.6	97.8	97.8	105.2	29.810	0.00	0.00	280	12.04	366	2.3	0.49	2.6	0.000	0.367	85.9	84	80.5	100.4	17.21	 .0699	0.007	701	1	100.0	30
05/01/20	3:30 p	82.7	83.8	82.6	100	82.7	2.0	ESE	1.00	6.0	SSE	82.7	98.1	98.1	106.4	29.803	0.00	0.00	282	12.13	485	1.9	0.41	2.4	0.000	0.369	85.9	85	80.9	100.9	17.60	 .0699	0.000	702	1	100.0	30
05/01/20	4:00 p	82.2	83.1	82.2	100	82.2	1.0	SE	0.50	4.0	SE	82.2	96.4	96.4	102.4	29.801	0.00	0.00	171	7.35	206	1.0	0.21	1.4	0.000	0.358	85.5	87	81.2	101.0	18.42	 .0699	0.006	702	1	100.0	30
05/01/20	4:30 p	82.0	82.4	81.9	100	82.0	1.0	SE	0.50	6.0	SSE	82.0	95.7	95.7	100.9	29.806	0.00	0.00	129	5.55	174	0.6	0.13	0.8	0.000	0.354	84.9	87	80.6	99.1	18.46	 .0700	0.000	698	1	100.0	30
05/01/20	5:00 p	81.6	82.3	81.6	100	81.6	1.0	ESE	0.50	5.0	SSE	81.6	94.4	94.4	95.4	29.821	0.00	0.00	86	3.70	109	0.0	0.00	0.0	0.000	0.346	84.4	88	80.5	98.3	18.91	 .0701	0.003	701	1	100.0	30
05/01/20	5:30 p	80.7	81.7	80.7	100	80.7	0.0	E	0.00	3.0	E	80.7	91.6	91.6	91.3	29.832	0.00	0.00	33	1.42	62	0.0	0.00	0.0	0.000	0.327	83.7	89	80.1	96.7	19.58	 .0703	0.000	702	1	100.0	30
05/01/20	6:00 p	79.7	80.7	79.6	100	79.7	0.0	E	0.00	1.0	E	79.7	88.8	88.8	87.8	29.840	0.00	0.00	2	0.09	11	0.0	0.00	0.0	0.000	0.306	82.6	90	79.4	93.7	20.24	 .0705	0.000	700	1	100.0	30
05/01/20	6:30 p	79.2	79.7	79.2	100	79.2	0.0	---	0.00	0.0	---	79.2	87.4	87.4	86.3	29.854	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.296	81.9	91	79.0	92.2	20.90	 .0707	0.000	700	1	100.0	30
05/01/20	7:00 p	78.9	79.2	78.8	100	78.9	0.0	---	0.00	0.0	---	78.9	86.6	86.6	85.5	29.863	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.290	81.5	92	78.9	91.3	21.18	 .0708	0.000	701	1	100.0	30
05/01/20	7:30 p	78.7	78.9	78.6	100	78.7	0.0	---	0.00	0.0	---	78.7	86.1	86.1	85.0	29.864	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.285	81.2	92	78.7	90.4	21.17	 .0708	0.000	701	1	100.0	30
05/01/20	8:00 p	78.4	78.7	78.3	100	78.4	0.0	---	0.00	0.0	---	78.4	85.4	85.4	84.3	29.874	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.279	80.8	93	78.6	89.6	21.27	 .0709	0.000	700	1	100.0	30
05/01/20	8:30 p	78.0	78.4	78.0	100	78.0	0.0	---	0.00	0.0	---	78.0	84.4	84.4	83.3	29.880	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.271	80.5	93	78.3	88.8	21.26	 .0710	0.000	699	1	100.0	30
05/01/20	9:00 p	77.7	78.0	77.7	100	77.7	0.0	---	0.00	0.0	---	77.7	83.7	83.7	82.5	29.881	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	80.2	93	78.0	88.1	21.25	 .0710	0.000	701	1	100.0	30
05/01/20	9:30 p	77.4	77.7	77.4	100	77.4	0.0	---	0.00	0.0	---	77.4	83.1	83.1	81.9	29.881	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	79.9	94	78.0	87.6	21.35	 .0711	0.000	702	1	100.0	30
05/01/20	10:00 p	77.2	77.5	77.1	100	77.2	0.0	---	0.00	0.0	---	77.2	82.6	82.6	81.4	29.883	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	79.6	94	77.7	86.9	21.35	 .0711	0.000	696	1	100.0	30
05/01/20	10:30 p	76.8	77.2	76.8	100	76.8	0.0	---	0.00	0.0	---	76.8	81.8	81.8	80.5	29.868	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.246	79.3	94	77.4	86.3	21.35	 .0712	0.000	699	1	100.0	30
05/01/20	11:00 p	76.6	76.9	76.6	100	76.6	0.0	---	0.00	0.0	---	76.6	81.4	81.4	80.1	29.851	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	79.1	94	77.2	85.8	21.35	 .0712	0.000	703	1	100.0	30
05/01/20	11:30 p	76.6	76.7	76.5	100	76.6	0.0	---	0.00	0.0	---	76.6	81.4	81.4	80.1	29.846	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.242	79.0	94	77.1	85.6	21.35	 .0712	0.000	701	1	100.0	30
05/02/20	12:00 a	76.4	76.6	76.4	100	76.4	0.0	---	0.00	0.0	---	76.4	81.1	81.1	79.8	29.835	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	78.8	95	77.2	85.3	21.65	 .0712	0.000	703	1	100.0	30
05/02/20	12:30 a	76.4	76.5	76.3	100	76.4	0.0	---	0.00	0.0	---	76.4	81.1	81.1	79.8	29.829	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	78.7	95	77.1	85.1	21.65	 .0712	0.000	698	1	100.0	30
05/02/20	1:00 a	76.5	76.5	76.3	100	76.5	0.0	---	0.00	0.0	---	76.5	81.3	81.3	80.0	29.817	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.240	78.6	95	77.0	84.8	21.65	 .0712	0.000	702	1	100.0	30
05/02/20	1:30 a	76.4	76.6	76.2	100	76.4	0.0	---	0.00	0.0	---	76.4	81.1	81.1	79.8	29.816	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.238	78.4	95	76.8	84.4	21.65	 .0712	0.000	699	1	100.0	30
05/02/20	2:00 a	76.3	76.4	76.2	100	76.3	0.0	---	0.00	0.0	---	76.3	80.9	80.9	79.6	29.816	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.235	78.3	95	76.7	84.1	21.65	 .0712	0.000	697	1	100.0	30
05/02/20	2:30 a	76.2	76.4	76.2	100	76.2	0.0	---	0.00	0.0	---	76.2	80.7	80.7	79.4	29.815	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	78.3	95	76.7	84.1	21.65	 .0712	0.000	695	1	100.0	30
05/02/20	3:00 a	76.3	76.3	76.2	100	76.3	0.0	---	0.00	0.0	---	76.3	80.9	80.9	79.6	29.810	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.235	78.2	95	76.6	83.9	21.65	 .0712	0.000	695	1	100.0	30
05/02/20	3:30 a	76.2	76.3	76.1	100	76.2	0.0	---	0.00	0.0	---	76.2	80.7	80.7	79.4	29.805	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	78.2	96	77.0	84.1	21.75	 .0712	0.000	698	1	100.0	30
05/02/20	4:00 a	76.2	76.3	76.1	100	76.2	0.0	---	0.00	0.0	---	76.2	80.7	80.7	79.4	29.808	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	78.0	96	76.8	83.6	21.75	 .0712	0.000	702	1	100.0	30
05/02/20	4:30 a	76.3	76.3	76.1	100	76.3	0.0	---	0.00	0.0	---	76.3	80.9	80.9	79.6	29.817	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.235	78.1	96	76.9	83.8	21.75	 .0712	0.000	702	1	100.0	30
05/02/20	5:00 a	76.2	76.4	76.2	100	76.2	0.0	---	0.00	0.0	---	76.2	80.7	80.7	79.4	29.822	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	78.0	96	76.8	83.6	21.75	 .0713	0.000	701	1	100.0	30
05/02/20	5:30 a	76.2	76.3	76.1	100	76.2	0.0	---	0.00	0.0	---	76.2	80.7	80.7	79.4	29.825	0.00	0.00	0	0.00	5	0.0	0.00	0.0	0.000	0.233	78.0	96	76.8	83.6	21.75	 .0713	0.000	702	1	100.0	30
05/02/20	6:00 a	76.6	76.7	76.2	100	76.6	0.0	---	0.00	0.0	---	76.6	81.4	81.4	80.7	29.836	0.00	0.00	25	1.08	42	0.0	0.00	0.0	0.000	0.242	78.2	96	77.0	84.1	21.75	 .0713	0.000	701	1	100.0	30
05/02/20	6:30 a	77.3	77.4	76.6	100	77.3	0.0	---	0.00	0.0	---	77.3	82.9	82.9	84.1	29.852	0.00	0.00	41	1.76	88	0.0	0.00	0.0	0.000	0.256	78.8	96	77.6	85.5	21.75	 .0712	0.000	700	1	100.0	30
05/02/20	7:00 a	77.9	78.2	77.3	100	77.9	0.0	---	0.00	0.0	---	77.9	84.2	84.2	87.0	29.866	0.00	0.00	88	3.78	105	0.4	0.09	0.8	0.000	0.269	79.6	96	78.4	87.4	21.75	 .0711	0.002	699	1	100.0	30
05/02/20	7:30 a	78.9	78.9	78.0	100	78.9	0.0	---	0.00	0.0	---	78.9	86.6	86.6	90.6	29.873	0.00	0.00	135	5.81	151	1.1	0.24	1.4	0.000	0.290	80.3	96	79.1	89.2	21.75	 .0709	0.000	700	1	100.0	30
05/02/20	8:00 a	80.4	80.7	78.8	100	80.4	0.0	---	0.00	0.0	---	80.4	90.8	90.8	97.9	29.883	0.00	0.00	262	11.27	404	2.1	0.45	2.5	0.000	0.321	81.6	95	80.0	92.6	21.65	 .0707	0.005	701	1	100.0	30
05/02/20	8:30 a	83.3	83.4	80.5	100	83.3	0.0	---	0.00	0.0	---	83.3	100.4	100.4	109.6	29.892	0.00	0.00	385	16.56	684	3.4	0.73	4.9	0.000	0.381	83.4	94	81.5	98.1	21.42	 .0704	0.000	699	1	100.0	30
05/02/20	9:00 a	83.2	84.4	83.0	100	83.2	1.0	SSW	0.50	4.0	SSW	83.2	100.0	100.0	106.9	29.895	0.00	0.00	296	12.73	661	3.8	0.81	5.4	0.000	0.379	83.9	89	80.3	97.3	19.56	 .0704	0.009	697	1	100.0	30
05/02/20	9:30 a	83.3	83.3	81.8	100	83.3	0.0	SW	0.00	2.0	SW	83.3	100.4	100.4	104.8	29.886	0.00	0.00	198	8.52	969	3.8	0.81	8.2	0.000	0.381	83.9	91	81.0	98.2	20.74	 .0703	0.000	701	1	100.0	30
05/02/20	10:00 a	86.7	86.7	83.3	100	86.7	2.0	S	1.00	5.0	SSW	86.7	118.3	118.3	131.6	29.884	0.00	0.00	833	35.82	970	8.2	1.76	9.5	0.000	0.452	85.8	86	81.1	101.3	18.00	 .0701	0.014	697	1	100.0	30
05/02/20	10:30 a	85.8	87.9	85.8	100	85.8	2.0	S	1.00	6.0	SSW	85.8	112.1	112.1	125.5	29.880	0.00	0.00	876	37.67	1011	9.4	2.01	10.9	0.000	0.433	86.8	84	81.4	103.9	17.18	 .0699	0.000	701	1	100.0	30
05/02/20	11:00 a	86.8	87.4	85.6	100	86.8	2.0	SSW	1.00	6.0	S	86.8	119.0	119.0	131.5	29.871	0.00	0.00	644	27.70	1294	8.4	1.80	12.7	0.000	0.454	87.6	84	82.2	106.5	17.15	 .0697	0.019	701	1	100.0	30
05/02/20	11:30 a	85.4	87.0	85.2	100	85.4	2.0	SW	1.00	7.0	WSW	85.4	109.8	109.8	119.9	29.861	0.00	0.00	463	19.91	1021	7.5	1.61	12.1	0.000	0.425	87.3	83	81.5	104.9	16.76	 .0698	0.000	702	1	100.0	30
05/02/20	12:00 p	88.6	88.6	85.3	100	88.6	2.0	ESE	1.00	6.0	W	88.6	138.7	138.7	150.3	29.845	0.00	0.00	1104	47.48	1192	12.3	2.64	13.0	0.000	0.492	87.9	83	82.1	106.6	16.73	 .0696	0.021	701	1	100.0	30
05/02/20	12:30 p	89.9	90.2	88.2	100	89.9	2.0	S	1.00	6.0	S	89.9	161.5	161.5	174.9	29.833	0.00	0.00	1153	49.59	1331	12.1	2.59	13.2	0.000	0.519	89.5	82	83.3	113.6	16.37	 .0693	0.000	699	1	100.0	30
05/02/20	1:00 p	88.4	89.9	86.7	100	88.4	1.0	ESE	0.50	6.0	ESE	88.4	135.9	135.9	149.2	29.823	0.00	0.00	877	37.72	1229	9.6	2.06	13.1	0.000	0.488	89.3	81	82.7	111.5	15.98	 .0693	0.026	698	1	100.0	30
05/02/20	1:30 p	87.3	89.3	87.3	100	87.3	2.0	ESE	1.00	7.0	SSE	87.3	123.5	123.5	136.4	29.818	0.00	0.00	939	40.38	1109	9.1	1.95	10.3	0.000	0.465	89.8	79	82.4	111.7	15.16	 .0693	0.000	702	1	100.0	30
05/02/20	2:00 p	86.1	87.3	85.4	100	86.1	2.0	ESE	1.00	6.0	ESE	86.1	113.9	113.9	122.8	29.803	0.00	0.00	394	16.94	619	4.8	1.03	6.8	0.000	0.440	89.3	79	81.9	109.7	15.19	 .0694	0.017	703	1	100.0	30
05/02/20	2:30 p	87.9	88.2	85.9	100	87.9	2.0	S	1.00	6.0	ESE	87.9	129.4	129.4	143.2	29.793	0.00	0.00	785	33.76	983	6.0	1.29	7.2	0.000	0.477	88.7	81	82.1	108.6	16.00	 .0694	0.000	700	1	100.0	30
05/02/20	3:00 p	85.6	88.1	85.6	100	85.6	1.0	SSW	0.50	4.0	SSW	85.6	111.0	111.0	121.8	29.795	0.00	0.00	430	18.49	772	3.7	0.79	5.3	0.000	0.429	88.0	81	81.4	105.2	16.03	 .0695	0.016	701	1	100.0	30
05/02/20	3:30 p	85.5	86.1	85.2	100	85.5	1.0	NNE	0.50	4.0	SSW	85.5	110.4	110.4	119.2	29.787	0.00	0.00	294	12.64	527	2.2	0.47	2.7	0.000	0.427	87.5	81	80.9	104.0	16.05	 .0696	0.000	699	1	100.0	30
05/02/20	4:00 p	86.1	87.2	85.4	100	86.1	1.0	S	0.50	4.0	SSE	86.1	113.9	113.9	126.2	29.789	0.00	0.00	404	17.37	631	1.6	0.34	2.2	0.000	0.440	87.5	81	80.9	104.0	16.05	 .0696	0.009	701	1	100.0	30
05/02/20	4:30 p	84.9	86.1	84.9	100	84.9	1.0	SSE	0.50	4.0	S	84.9	107.2	107.2	113.1	29.791	0.00	0.00	147	6.32	213	0.7	0.15	1.0	0.000	0.415	86.8	82	80.6	102.7	16.48	 .0698	0.000	702	1	100.0	30
05/02/20	5:00 p	83.9	84.9	83.9	100	83.9	0.0	SSE	0.00	3.0	WNW	83.9	102.7	102.7	103.6	29.804	0.00	0.00	76	3.27	151	0.0	0.00	0.0	0.000	0.394	86.3	84	80.9	101.9	17.20	 .0698	0.003	701	1	100.0	30
05/02/20	5:30 p	83.0	83.9	82.9	100	83.0	0.0	---	0.00	0.0	---	83.0	99.2	99.2	98.8	29.806	0.00	0.00	18	0.77	42	0.0	0.00	0.0	0.000	0.375	85.7	86	81.0	101.0	18.01	 .0699	0.000	698	1	100.0	30
05/02/20	6:00 p	81.6	83.0	81.6	100	81.6	0.0	---	0.00	0.0	---	81.6	94.4	94.4	93.5	29.820	0.00	0.00	2	0.09	7	0.0	0.00	0.0	0.000	0.346	84.8	87	80.5	98.9	18.46	 .0701	0.000	697	1	100.0	30
05/02/20	6:30 p	80.7	81.6	80.7	100	80.7	0.0	---	0.00	0.0	---	80.7	91.6	91.6	90.6	29.823	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.327	83.9	89	80.3	97.3	19.56	 .0702	0.000	700	1	100.0	30
05/02/20	7:00 p	80.2	80.7	80.1	100	80.2	0.0	---	0.00	0.0	---	80.2	90.2	90.2	89.2	29.826	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.317	83.2	89	79.6	95.1	19.63	 .0704	0.000	698	1	100.0	30
05/02/20	7:30 p	79.6	80.2	79.6	100	79.6	0.0	---	0.00	0.0	---	79.6	88.5	88.5	87.4	29.840	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.304	82.6	90	79.4	93.7	20.24	 .0705	0.000	698	1	100.0	30
05/02/20	8:00 p	79.3	79.7	79.3	100	79.3	0.0	---	0.00	0.0	---	79.3	87.6	87.6	86.5	29.844	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.298	82.2	91	79.3	93.0	20.87	 .0706	0.000	699	1	100.0	30
05/02/20	8:30 p	78.9	79.3	78.9	100	78.9	0.0	---	0.00	0.0	---	78.9	86.6	86.6	85.4	29.844	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.290	81.7	92	79.1	91.9	21.18	 .0707	0.000	703	1	100.0	30
05/02/20	9:00 p	78.7	79.0	78.7	100	78.7	0.0	---	0.00	0.0	---	78.7	86.1	86.1	84.9	29.852	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.285	81.3	92	78.8	90.7	21.18	 .0708	0.000	700	1	100.0	30
05/02/20	9:30 p	78.5	78.8	78.4	100	78.5	0.0	---	0.00	0.0	---	78.5	85.6	85.6	84.4	29.852	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.281	81.1	93	78.9	90.4	21.27	 .0708	0.000	700	1	100.0	30
05/02/20	10:00 p	78.4	78.6	78.4	100	78.4	0.0	---	0.00	0.0	---	78.4	85.4	85.4	84.2	29.854	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.279	80.9	93	78.7	89.8	21.27	 .0708	0.000	703	1	100.0	30
05/02/20	10:30 p	78.2	78.5	78.1	100	78.2	0.0	---	0.00	0.0	---	78.2	84.9	84.9	83.7	29.853	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.275	80.7	93	78.5	89.3	21.26	 .0709	0.000	700	1	100.0	30
05/02/20	11:00 p	77.9	78.2	77.9	100	77.9	0.0	---	0.00	0.0	---	77.9	84.2	84.2	83.0	29.849	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.269	80.4	93	78.2	88.6	21.26	 .0709	0.000	699	1	100.0	30
05/02/20	11:30 p	77.7	77.9	77.7	100	77.7	0.0	---	0.00	0.0	---	77.7	83.7	83.7	82.5	29.837	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	80.2	94	78.3	88.4	21.35	 .0709	0.000	700	1	100.0	30
05/03/20	12:00 a	77.5	77.7	77.4	100	77.5	0.0	---	0.00	0.0	---	77.5	83.3	83.3	82.1	29.822	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.260	79.9	94	78.0	87.6	21.35	 .0709	0.000	700	1	100.0	30
05/03/20	12:30 a	77.4	77.5	77.3	100	77.4	0.0	---	0.00	0.0	---	77.4	83.1	83.1	81.9	29.816	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.258	79.6	94	77.7	86.9	21.35	 .0710	0.000	701	1	100.0	30
