		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
03/01/20	6:30 p	80.5	81.6	80.5	83	74.9	0.0	SE	0.00	3.0	E	80.5	86.2	86.2	84.6	29.800	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.323	71.5	83	66.1	73.1	17.25	 .0728	0.000	700	1	100.0	30
03/01/20	7:00 p	80.1	80.5	80.1	84	74.8	0.0	---	0.00	0.0	---	80.1	85.6	85.6	84.0	29.814	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.315	71.8	92	69.3	74.2	20.86	 .0726	0.001	701	1	100.0	30
03/01/20	7:30 p	79.2	80.2	79.2	84	73.9	0.0	---	0.00	0.0	---	79.2	83.9	83.9	82.2	29.818	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.296	71.5	76	63.5	72.5	14.72	 .0730	0.000	699	1	100.0	30
03/01/20	8:00 p	78.4	79.2	78.4	85	73.5	0.0	---	0.00	0.0	---	78.4	82.7	82.7	81.0	29.824	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.279	71.7	89	68.3	73.8	19.95	 .0727	0.001	701	1	100.0	30
03/01/20	8:30 p	78.1	78.5	78.0	86	73.6	0.0	---	0.00	0.0	---	78.1	82.4	82.4	80.7	29.826	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.273	72.0	92	69.5	74.4	20.87	 .0726	0.000	701	1	100.0	30
03/01/20	9:00 p	77.7	78.1	77.7	86	73.2	0.0	---	0.00	0.0	---	77.7	81.8	81.8	80.1	29.830	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	72.0	91	69.2	74.3	20.77	 .0726	0.001	698	1	100.0	30
03/01/20	9:30 p	77.6	77.8	77.6	87	73.4	0.0	---	0.00	0.0	---	77.6	81.7	81.7	80.0	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.262	71.6	76	63.6	72.6	14.72	 .0730	0.000	703	1	100.0	30
03/01/20	10:00 p	77.3	77.7	77.3	87	73.1	0.0	---	0.00	0.0	---	77.3	81.2	81.2	79.5	29.837	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.256	71.7	75	63.4	72.6	14.42	 .0730	0.001	701	1	100.0	30
03/01/20	10:30 p	77.2	77.4	77.2	87	73.0	0.0	---	0.00	0.0	---	77.2	81.1	81.1	79.4	29.838	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.254	71.7	93	69.6	74.2	21.02	 .0727	0.000	702	1	100.0	30
03/01/20	11:00 p	76.8	77.3	76.7	87	72.6	0.0	---	0.00	0.0	---	76.8	80.5	80.5	78.7	29.835	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.246	71.6	93	69.5	74.1	21.01	 .0727	0.001	701	1	100.0	30
03/01/20	11:30 p	76.2	76.7	76.1	87	72.0	0.0	---	0.00	0.0	---	76.2	79.6	79.6	77.8	29.831	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.233	71.8	83	66.4	73.4	17.25	 .0728	0.000	700	1	100.0	30
03/02/20	12:00 a	75.7	76.2	75.7	88	71.9	0.0	---	0.00	0.0	---	75.7	79.0	79.0	77.2	29.826	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.223	71.7	81	65.6	73.2	16.52	 .0729	0.001	698	1	100.0	30
03/02/20	12:30 a	75.1	75.8	75.1	88	71.3	0.0	---	0.00	0.0	---	75.1	78.4	78.4	76.6	29.817	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.210	71.8	83	66.4	73.4	17.25	 .0728	0.000	699	1	100.0	30
03/02/20	1:00 a	74.8	75.2	74.8	88	71.0	0.0	---	0.00	0.0	---	74.8	77.9	77.9	76.1	29.815	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.204	72.4	91	69.6	74.8	20.79	 .0725	0.000	696	1	100.0	30
03/02/20	1:30 a	74.5	74.9	74.4	88	70.7	0.0	---	0.00	0.0	---	74.5	77.3	77.3	75.4	29.808	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.198	72.0	92	69.5	74.4	20.87	 .0725	0.000	700	1	100.0	30
03/02/20	2:00 a	74.2	74.5	74.1	88	70.4	0.0	---	0.00	0.0	---	74.2	76.7	76.7	74.8	29.798	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.192	71.8	83	66.4	73.4	17.25	 .0727	0.000	702	1	100.0	30
03/02/20	2:30 a	74.0	74.2	73.9	88	70.2	0.0	---	0.00	0.0	---	74.0	76.3	76.3	74.4	29.792	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.188	72.2	92	69.7	74.7	20.88	 .0725	0.000	699	1	100.0	30
03/02/20	3:00 a	73.7	74.0	73.7	88	69.9	0.0	---	0.00	0.0	---	73.7	76.0	76.0	74.0	29.786	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.181	72.0	76	64.0	73.1	14.71	 .0728	0.000	702	1	100.0	30
03/02/20	3:30 a	73.4	73.8	73.4	88	69.6	0.0	---	0.00	0.0	---	73.4	75.7	75.7	73.7	29.786	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.175	72.1	91	69.3	74.4	20.78	 .0725	0.000	697	1	100.0	30
03/02/20	4:00 a	73.4	73.4	73.2	88	69.6	0.0	---	0.00	0.0	---	73.4	75.7	75.7	73.7	29.789	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.175	72.8	95	71.3	75.6	21.65	 .0723	0.000	697	1	100.0	30
03/02/20	4:30 a	73.3	73.5	73.2	88	69.5	0.0	---	0.00	0.0	---	73.3	75.6	75.6	73.6	29.788	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.173	72.0	85	67.2	73.8	18.03	 .0726	0.000	699	1	100.0	30
03/02/20	5:00 a	72.9	73.3	72.8	88	69.1	0.0	---	0.00	0.0	---	72.9	75.2	75.2	73.2	29.791	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.165	72.1	90	69.0	74.3	20.45	 .0725	0.000	700	1	100.0	30
03/02/20	5:30 a	72.8	73.0	72.7	88	69.0	0.0	---	0.00	0.0	---	72.8	75.1	75.1	73.1	29.798	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.163	72.2	91	69.4	74.6	20.78	 .0725	0.000	701	1	100.0	30
03/02/20	6:00 a	72.7	72.9	72.7	89	69.3	0.0	---	0.00	0.0	---	72.7	75.0	75.0	73.1	29.812	0.00	0.00	2	0.09	9	0.0	0.00	0.0	0.000	0.160	72.3	92	69.8	74.8	20.89	 .0725	0.000	702	1	100.0	30
03/02/20	6:30 a	73.4	73.4	72.6	89	70.0	0.0	---	0.00	0.0	---	73.4	75.8	75.8	75.6	29.826	0.00	0.00	18	0.77	25	0.0	0.00	0.0	0.000	0.175	72.4	91	69.6	74.8	20.79	 .0725	0.000	698	1	100.0	30
03/02/20	7:00 a	74.5	74.5	73.4	89	71.0	0.0	---	0.00	0.0	---	74.5	77.3	77.3	77.5	29.833	0.00	0.00	29	1.25	32	0.0	0.00	0.0	0.000	0.198	72.4	92	69.9	74.9	20.89	 .0725	0.001	700	1	100.0	30
03/02/20	7:30 a	75.5	75.5	74.4	89	72.0	0.0	---	0.00	0.0	---	75.5	78.9	78.9	79.2	29.844	0.00	0.00	35	1.51	39	0.0	0.00	0.0	0.000	0.219	72.7	92	70.2	75.3	20.91	 .0725	0.000	695	1	100.0	30
03/02/20	8:00 a	76.9	76.9	75.5	89	73.4	0.0	---	0.00	0.0	---	76.9	80.8	80.8	81.4	29.849	0.00	0.00	47	2.02	84	0.2	0.04	1.4	0.000	0.248	72.7	94	70.9	75.4	21.35	 .0725	0.001	701	1	100.0	30
03/02/20	8:30 a	79.3	79.3	76.9	89	75.8	0.0	---	0.00	0.0	---	79.3	85.1	85.1	93.9	29.855	0.00	0.00	377	16.21	485	2.6	0.56	3.5	0.000	0.298	72.6	94	70.8	75.3	21.35	 .0725	0.000	696	1	100.0	30
03/02/20	9:00 a	83.6	83.7	79.3	82	77.5	0.0	SSE	0.00	1.0	SSE	83.6	94.0	94.0	105.5	29.861	0.00	0.00	574	24.69	654	4.3	0.92	5.2	0.000	0.387	72.7	89	69.3	75.0	19.95	 .0726	0.012	701	1	100.0	30
03/02/20	9:30 a	85.6	85.6	83.6	73	75.9	1.0	SW	0.50	6.0	SW	85.6	95.4	95.4	107.7	29.862	0.00	0.00	736	31.65	823	6.1	1.31	6.9	0.000	0.429	72.1	81	65.9	73.6	16.51	 .0729	0.000	699	1	100.0	30
03/02/20	10:00 a	86.7	86.8	85.6	70	75.7	1.0	SSE	0.50	6.0	ESE	86.7	96.8	96.8	108.1	29.856	0.00	0.00	877	37.72	935	7.8	1.67	8.6	0.000	0.452	72.2	91	69.4	74.6	20.78	 .0726	0.021	700	1	100.0	30
03/02/20	10:30 a	87.0	87.4	86.7	71	76.5	2.0	S	1.00	6.0	E	87.0	97.9	97.9	109.7	29.852	0.00	0.00	961	41.33	1005	9.4	2.01	10.1	0.000	0.458	71.8	87	67.7	73.8	18.92	 .0728	0.000	693	1	100.0	30
03/02/20	11:00 a	87.2	87.8	86.9	71	76.6	2.0	S	1.00	6.0	ESE	87.2	98.2	98.2	110.4	29.840	0.00	0.00	1016	43.69	1044	10.6	2.27	11.1	0.000	0.462	71.7	85	66.9	73.5	18.02	 .0728	0.027	695	1	100.0	30
03/02/20	11:30 a	88.8	89.1	87.3	68	76.9	2.0	S	1.00	7.0	SSW	88.8	100.6	100.6	113.5	29.832	0.00	0.00	1073	46.15	1095	11.5	2.46	11.8	0.000	0.496	71.8	79	64.9	73.1	15.71	 .0729	0.000	695	1	100.0	30
03/02/20	12:00 p	88.3	89.0	87.7	69	76.8	2.0	SE	1.00	9.0	SE	88.3	99.5	99.5	112.8	29.825	0.00	0.00	1075	46.23	1095	11.8	2.53	11.9	0.000	0.485	71.8	89	68.4	73.9	19.95	 .0727	0.029	699	1	100.0	30
03/02/20	12:30 p	88.2	89.1	87.2	71	77.6	2.0	SE	1.00	9.0	E	88.2	100.2	100.2	114.1	29.816	0.00	0.00	1055	45.37	1062	11.6	2.49	11.7	0.000	0.483	71.7	90	68.6	73.9	20.45	 .0727	0.000	698	1	100.0	30
03/02/20	1:00 p	87.5	88.5	87.4	67	75.2	3.0	SE	1.50	7.0	SSE	87.5	97.0	97.0	111.5	29.794	0.00	0.00	1029	44.25	1055	10.8	2.31	11.3	0.000	0.469	71.7	80	65.2	73.1	16.12	 .0728	0.028	699	1	100.0	30
03/02/20	1:30 p	87.7	88.9	87.1	68	75.8	2.0	SE	1.00	9.0	S	87.7	97.7	97.7	113.2	29.785	0.00	0.00	981	42.19	1051	9.6	2.06	10.3	0.000	0.473	71.7	88	68.0	73.7	19.42	 .0726	0.000	697	1	100.0	30
03/02/20	2:00 p	88.9	88.9	87.2	68	77.0	2.0	SE	1.00	9.0	SSE	88.9	100.9	100.9	117.5	29.771	0.00	0.00	922	39.65	977	8.1	1.74	9.0	0.000	0.498	71.7	82	65.9	73.2	16.85	 .0727	0.026	699	1	100.0	30
03/02/20	2:30 p	88.3	89.0	87.3	69	76.8	2.0	ESE	1.00	8.0	SSE	88.3	99.5	99.5	117.5	29.764	0.00	0.00	850	36.55	902	6.6	1.41	7.4	0.000	0.485	71.7	82	65.9	73.2	16.85	 .0727	0.000	694	1	100.0	30
03/02/20	3:00 p	87.5	88.3	87.0	69	76.1	2.0	ESE	1.00	8.0	S	87.5	97.8	97.8	116.6	29.760	0.00	0.00	743	31.95	828	4.8	1.03	5.8	0.000	0.469	71.6	84	66.5	73.3	17.61	 .0727	0.021	698	1	100.0	30
03/02/20	3:30 p	87.1	87.7	86.7	70	76.1	2.0	SE	1.00	7.0	SSE	87.1	97.6	97.6	116.6	29.756	0.00	0.00	613	26.36	682	3.3	0.71	4.0	0.000	0.460	71.7	88	68.0	73.7	19.42	 .0726	0.000	694	1	100.0	30
03/02/20	4:00 p	86.4	87.2	86.4	72	76.3	2.0	SSE	1.00	7.0	SE	86.4	96.9	96.9	115.0	29.752	0.00	0.00	485	20.86	538	1.9	0.41	2.6	0.000	0.446	71.8	88	68.1	73.8	19.42	 .0725	0.015	699	1	100.0	30
03/02/20	4:30 p	85.2	86.5	85.1	75	76.4	1.0	S	0.50	11.0	SSE	85.2	95.1	95.1	99.6	29.759	0.00	0.00	279	12.00	457	0.9	0.19	1.4	0.000	0.421	71.9	88	68.2	73.9	19.43	 .0725	0.000	700	1	100.0	30
03/02/20	5:00 p	84.4	85.2	84.4	73	74.8	1.0	E	0.50	5.0	E	84.4	92.8	92.8	93.4	29.763	0.00	0.00	103	4.43	155	0.2	0.04	0.6	0.000	0.404	71.8	83	66.4	73.4	17.25	 .0727	0.006	701	1	100.0	30
03/02/20	5:30 p	82.8	84.7	82.7	78	75.2	0.0	E	0.00	4.0	ESE	82.8	90.5	90.5	89.8	29.768	0.00	0.00	42	1.81	104	0.0	0.00	0.0	0.000	0.371	72.1	87	68.0	74.1	18.93	 .0725	0.000	703	1	100.0	30
03/02/20	6:00 p	81.2	82.9	81.2	82	75.2	0.0	WNW	0.00	2.0	WNW	81.2	87.5	87.5	86.0	29.777	0.00	0.00	5	0.22	18	0.0	0.00	0.0	0.000	0.337	72.0	87	67.9	74.0	18.93	 .0726	0.001	700	1	100.0	30
03/02/20	6:30 p	80.4	81.2	80.4	83	74.8	0.0	WNW	0.00	1.0	WNW	80.4	86.0	86.0	84.4	29.782	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.321	72.1	76	64.1	73.2	14.71	 .0728	0.000	700	1	100.0	30
03/02/20	7:00 p	80.0	80.4	80.0	83	74.4	0.0	WNW	0.00	1.0	WNW	80.0	85.2	85.2	83.6	29.793	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.313	72.0	87	67.9	74.0	18.93	 .0726	0.001	701	1	100.0	30
03/02/20	7:30 p	79.8	80.1	79.7	84	74.5	0.0	WNW	0.00	1.0	WNW	79.8	85.0	85.0	83.4	29.806	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.308	72.3	89	68.9	74.5	19.95	 .0725	0.000	702	1	100.0	30
03/02/20	8:00 p	79.6	79.9	79.6	84	74.3	0.0	WNW	0.00	1.0	WNW	79.6	84.6	84.6	83.0	29.816	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.304	72.0	84	66.9	73.7	17.63	 .0727	0.001	701	1	100.0	30
03/02/20	8:30 p	79.3	79.7	79.3	85	74.4	0.0	---	0.00	0.0	---	79.3	84.3	84.3	82.7	29.827	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.298	72.1	88	68.3	74.2	19.43	 .0727	0.000	699	1	100.0	30
03/02/20	9:00 p	78.6	79.3	78.6	85	73.7	0.0	---	0.00	0.0	---	78.6	83.1	83.1	81.4	29.834	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.283	72.4	89	69.0	74.6	19.95	 .0726	0.001	702	1	100.0	30
03/02/20	9:30 p	78.0	78.6	78.0	86	73.5	0.0	---	0.00	0.0	---	78.0	82.2	82.2	80.5	29.833	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.271	72.0	81	65.8	73.5	16.51	 .0728	0.000	700	1	100.0	30
03/02/20	10:00 p	77.6	78.1	77.5	86	73.1	0.0	---	0.00	0.0	---	77.6	81.6	81.6	79.9	29.830	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.262	72.1	82	66.3	73.7	16.85	 .0728	0.001	700	1	100.0	30
03/02/20	10:30 p	77.1	77.6	77.0	87	72.9	0.0	---	0.00	0.0	---	77.1	80.9	80.9	79.1	29.830	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.252	72.2	78	65.0	73.5	15.31	 .0728	0.000	700	1	100.0	30
03/02/20	11:00 p	76.7	77.1	76.6	87	72.5	0.0	---	0.00	0.0	---	76.7	80.3	80.3	78.5	29.825	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.244	72.2	76	64.2	73.4	14.71	 .0729	0.001	703	1	100.0	30
03/02/20	11:30 p	76.3	76.7	76.2	87	72.1	0.0	---	0.00	0.0	---	76.3	79.8	79.8	78.0	29.817	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.235	72.2	79	65.3	73.6	15.71	 .0728	0.000	699	1	100.0	30
03/03/20	12:00 a	75.9	76.3	75.9	87	71.8	0.0	---	0.00	0.0	---	75.9	79.2	79.2	77.4	29.798	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.227	72.5	90	69.4	74.8	20.45	 .0725	0.001	699	1	100.0	30
