		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
08/01/20	6:30 a	79.1	79.1	78.3	100	79.1	0.0	---	0.00	0.0	---	79.1	87.1	87.1	88.5	29.692	0.00	0.00	44	1.89	77	0.0	0.00	0.0	0.000	0.294	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
08/01/20	7:00 a	79.5	79.8	79.2	100	79.5	0.0	ESE	0.00	2.0	ESE	79.5	88.2	88.2	90.8	29.814	0.00	0.00	83	3.57	114	0.1	0.02	0.5	0.000	0.302	-52.3	0	---	-52.4	-52.4	 .0971	0.002	700	1	100.0	30
08/01/20	7:30 a	80.3	80.4	79.4	100	80.3	0.0	SSE	0.00	2.0	ESE	80.3	90.5	90.5	94.1	29.805	0.00	0.00	123	5.29	262	0.6	0.13	0.9	0.000	0.319	-51.1	0	---	-51.2	-51.2	 .0968	0.000	702	1	100.0	30
08/01/20	8:00 a	80.4	80.8	80.0	100	80.4	1.0	E	0.50	6.0	S	80.4	90.8	90.8	96.1	29.825	0.00	0.00	196	8.43	348	1.2	0.26	1.7	0.000	0.321	-52.3	0	---	-52.4	-52.4	 .0971	0.004	698	1	100.0	30
08/01/20	8:30 a	81.6	81.6	80.3	100	81.6	2.0	SSE	1.00	7.0	S	81.6	94.4	94.4	101.4	29.825	0.00	0.00	287	12.34	362	1.9	0.41	2.3	0.000	0.346	-52.3	0	---	-52.4	-52.4	 .0971	0.000	703	1	100.0	30
08/01/20	9:00 a	81.8	82.2	81.5	100	81.8	1.0	SE	0.50	5.0	S	81.8	95.1	95.1	102.3	29.846	0.00	0.00	313	13.46	380	2.1	0.45	2.3	0.000	0.350	-52.3	0	---	-52.4	-52.4	 .0972	0.007	700	1	100.0	30
08/01/20	9:30 a	83.2	83.4	81.7	100	83.2	1.0	SSW	0.50	4.0	SE	83.2	100.0	100.0	108.4	29.847	0.00	0.00	382	16.43	775	3.2	0.69	5.1	0.000	0.379	-52.3	0	---	-52.4	-52.4	 .0972	0.000	700	1	100.0	30
08/01/20	10:00 a	85.2	85.7	82.1	100	85.2	1.0	SE	0.50	5.0	SSE	85.2	108.7	108.7	120.6	29.847	0.00	0.00	614	26.41	995	5.3	1.14	6.8	0.000	0.421	-52.3	0	---	-52.4	-52.4	 .0972	0.014	701	1	100.0	30
08/01/20	10:30 a	84.4	85.4	84.3	100	84.4	1.0	S	0.50	5.0	SSW	84.4	104.9	104.9	118.1	29.847	0.00	0.00	765	32.90	954	5.2	1.11	6.7	0.000	0.404	-52.3	0	---	-52.4	-52.4	 .0972	0.000	701	1	100.0	30
08/01/20	11:00 a	85.4	86.0	84.3	100	85.4	1.0	SSW	0.50	5.0	SSE	85.4	109.8	109.8	122.9	29.847	0.00	0.00	733	31.52	967	7.0	1.50	8.3	0.000	0.425	-52.3	0	---	-52.4	-52.4	 .0972	0.019	701	1	100.0	30
08/01/20	11:30 a	84.7	85.6	84.6	100	84.7	1.0	SE	0.50	5.0	SSE	84.7	106.2	106.2	119.5	29.232	0.00	0.00	787	33.85	853	7.6	1.63	8.0	0.000	0.410	-52.3	0	---	-52.4	-52.4	 .0952	0.000	701	1	100.0	30
08/01/20	12:00 p	85.9	85.9	84.1	100	85.9	1.0	SE	0.50	4.0	SE	85.9	112.6	112.6	125.4	29.692	0.00	0.00	698	30.02	1011	7.0	1.50	9.2	0.000	0.435	-52.3	0	---	-52.4	-52.4	 .0967	0.019	700	1	100.0	30
08/01/20	12:30 p	86.6	86.7	85.4	100	86.6	2.0	SSE	1.00	7.0	SE	86.6	117.6	117.6	130.2	29.804	0.00	0.00	1037	44.60	1086	9.3	1.99	9.6	0.000	0.450	-52.3	0	---	-52.4	-52.4	 .0970	0.000	700	1	100.0	30
08/01/20	1:00 p	85.6	86.9	85.6	100	85.6	2.0	S	1.00	9.0	S	85.6	111.0	111.0	124.0	29.804	0.00	0.00	1004	43.18	1155	8.4	1.80	9.2	0.000	0.429	-52.3	0	---	-52.4	-52.4	 .0970	0.025	700	1	100.0	30
08/01/20	1:30 p	85.9	86.1	85.0	100	85.9	2.0	S	1.00	7.0	S	85.9	112.6	112.6	124.9	29.804	0.00	0.00	839	36.08	937	7.0	1.50	7.9	0.000	0.435	-52.3	0	---	-52.4	-52.4	 .0970	0.000	701	1	100.0	30
08/01/20	2:00 p	85.3	86.5	85.2	100	85.3	3.0	SE	1.50	8.0	SSE	85.3	109.3	109.3	122.9	29.804	0.00	0.00	864	37.16	911	6.3	1.35	7.1	0.000	0.423	-52.3	0	---	-52.4	-52.4	 .0970	0.021	702	1	100.0	30
08/01/20	2:30 p	85.0	86.2	84.8	100	85.0	2.0	SE	1.00	7.0	SSE	85.0	107.6	107.6	119.8	29.152	0.00	0.00	688	29.59	803	4.7	1.01	5.7	0.000	0.417	-52.3	0	---	-52.4	-52.4	 .0949	0.000	700	1	100.0	30
08/01/20	3:00 p	85.7	85.7	84.9	100	85.7	2.0	SE	1.00	7.0	E	85.7	111.5	111.5	123.7	29.749	0.00	0.00	590	25.37	619	3.5	0.75	3.9	0.000	0.431	-52.3	0	---	-52.4	-52.4	 .0969	0.016	702	1	100.0	30
08/01/20	3:30 p	85.2	85.8	84.5	100	85.2	1.0	S	0.50	6.0	SSE	85.2	108.7	108.7	122.3	29.750	0.00	0.00	547	23.52	633	2.6	0.56	3.1	0.000	0.421	-52.3	0	---	-52.4	-52.4	 .0969	0.000	701	1	100.0	30
08/01/20	4:00 p	85.0	85.4	84.3	100	85.0	1.0	N	0.50	5.0	SE	85.0	107.6	107.6	119.1	29.750	0.00	0.00	381	16.39	489	1.6	0.34	2.1	0.000	0.417	-52.3	0	---	-52.4	-52.4	 .0969	0.012	700	1	100.0	30
08/01/20	4:30 p	83.6	85.0	83.5	100	83.6	1.0	SSE	0.50	6.0	SSE	83.6	101.5	101.5	109.2	29.749	0.00	0.00	203	8.73	313	0.7	0.15	1.2	0.000	0.387	-52.3	0	---	-52.4	-52.4	 .0969	0.000	699	1	100.0	30
08/01/20	5:00 p	82.9	83.9	82.8	100	82.9	1.0	SSE	0.50	5.0	SSE	82.9	98.9	98.9	102.7	29.749	0.00	0.00	98	4.21	163	0.0	0.00	0.0	0.000	0.373	-52.3	0	---	-52.4	-52.4	 .0969	0.004	700	1	100.0	30
08/01/20	5:30 p	82.2	83.1	82.2	100	82.2	0.0	SE	0.00	3.0	SSE	82.2	96.4	96.4	96.4	29.766	0.00	0.00	49	2.11	76	0.0	0.00	0.0	0.000	0.358	-52.3	0	---	-52.4	-52.4	 .0969	0.000	700	1	100.0	30
08/01/20	6:00 p	81.0	82.2	81.0	100	81.0	0.0	SE	0.00	4.0	SSE	81.0	92.5	92.5	91.5	29.692	0.00	0.00	6	0.26	19	0.0	0.00	0.0	0.000	0.333	-52.3	0	---	-52.4	-52.4	 .0967	0.001	699	1	100.0	30
08/01/20	6:30 p	80.4	80.9	80.3	100	80.4	0.0	SSE	0.00	2.0	SSE	80.4	90.8	90.8	89.6	19.390	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.321	-52.3	0	---	-52.4	-52.4	 .0631	0.000	702	1	100.0	30
08/01/20	7:00 p	80.1	80.5	80.1	100	80.1	0.0	SSE	0.00	1.0	SSE	80.1	89.9	89.9	88.7	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.315	-52.3	0	---	-52.4	-52.4	 .0970	0.000	702	1	100.0	30
08/01/20	7:30 p	79.6	80.1	79.5	100	79.6	0.0	---	0.00	0.0	---	79.6	88.5	88.5	87.2	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.304	-52.3	0	---	-52.4	-52.4	 .0970	0.000	701	1	100.0	30
08/01/20	8:00 p	79.8	79.8	79.6	100	79.8	0.0	SSE	0.00	1.0	SSE	79.8	89.0	89.0	87.7	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.308	-52.3	0	---	-52.4	-52.4	 .0970	0.000	698	1	100.0	30
08/01/20	8:30 p	79.8	79.9	79.6	100	79.8	0.0	SSE	0.00	1.0	SSE	79.8	89.0	89.0	87.7	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.308	-52.3	0	---	-52.4	-52.4	 .0970	0.000	700	1	100.0	30
08/01/20	9:00 p	79.7	79.8	79.6	100	79.7	0.0	SSE	0.00	1.0	SSE	79.7	88.8	88.8	87.5	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.306	-52.3	0	---	-52.4	-52.4	 .0970	0.000	700	1	100.0	30
08/01/20	9:30 p	79.6	79.8	79.6	100	79.6	0.0	SSE	0.00	1.0	SSE	79.6	88.5	88.5	87.2	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.304	-52.3	0	---	-52.4	-52.4	 .0970	0.000	700	1	100.0	30
08/01/20	10:00 p	79.0	79.7	78.9	100	79.0	0.0	NNE	0.00	3.0	NE	79.0	86.8	86.8	85.5	29.779	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.292	-52.3	0	---	-52.4	-52.4	 .0970	0.000	703	1	100.0	30
08/01/20	10:30 p	79.1	79.2	78.9	100	79.1	0.0	---	0.00	0.0	---	79.1	87.1	87.1	85.8	29.843	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.294	-52.3	0	---	-52.4	-52.4	 .0972	0.000	699	1	100.0	30
08/01/20	11:00 p	78.8	79.2	78.8	100	78.8	0.0	NNE	0.00	1.0	NNE	78.8	86.3	86.3	85.0	29.843	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.288	-52.3	0	---	-52.4	-52.4	 .0972	0.000	702	1	100.0	30
08/01/20	11:30 p	78.6	78.9	78.6	100	78.6	0.0	NNE	0.00	1.0	NNE	78.6	85.8	85.8	84.5	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.283	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
08/02/20	12:00 a	78.3	78.7	78.2	100	78.3	0.0	NNE	0.00	2.0	NNE	78.3	85.1	85.1	83.8	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.277	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
08/02/20	12:30 a	78.0	78.4	78.0	100	78.0	0.0	NNE	0.00	1.0	NNE	78.0	84.4	84.4	83.1	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.271	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
08/02/20	1:00 a	77.9	78.1	77.9	100	77.9	0.0	---	0.00	0.0	---	77.9	84.2	84.2	82.8	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.269	-52.3	0	---	-52.4	-52.4	 .0967	0.000	703	1	100.0	30
08/02/20	1:30 a	77.9	78.1	77.9	100	77.9	0.0	NNE	0.00	1.0	NNE	77.9	84.2	84.2	82.8	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.269	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
08/02/20	2:00 a	77.5	78.0	77.4	100	77.5	0.0	NNE	0.00	1.0	NNE	77.5	83.3	83.3	81.9	29.173	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.260	-52.3	0	---	-52.4	-52.4	 .0950	0.000	702	1	100.0	30
08/02/20	2:30 a	77.5	77.6	77.4	100	77.5	0.0	NNE	0.00	1.0	NNE	77.5	83.3	83.3	81.9	29.173	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.260	-52.3	0	---	-52.4	-52.4	 .0950	0.000	701	1	100.0	30
08/02/20	3:00 a	77.7	77.7	77.4	100	77.7	0.0	---	0.00	0.0	---	77.7	83.7	83.7	82.3	19.389	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.265	-52.3	0	---	-52.4	-52.4	 .0631	0.000	699	1	100.0	30
08/02/20	3:30 a	77.6	77.8	77.6	100	77.6	0.0	NNE	0.00	1.0	NNE	77.6	83.5	83.5	82.1	19.389	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.262	-52.3	0	---	-52.4	-52.4	 .0631	0.000	701	1	100.0	30
08/02/20	4:00 a	77.9	77.9	77.7	100	77.9	0.0	NNE	0.00	2.0	NNE	77.9	84.2	84.2	82.8	19.389	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.269	-52.3	0	---	-52.4	-52.4	 .0631	0.000	700	1	100.0	30
08/02/20	4:30 a	78.1	78.1	77.8	100	78.1	0.0	WSW	0.00	1.0	WSW	78.1	84.6	84.6	83.3	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.273	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
08/02/20	5:00 a	78.1	78.2	78.0	100	78.1	0.0	WSW	0.00	1.0	WSW	78.1	84.6	84.6	83.3	19.389	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.273	-52.3	0	---	-52.4	-52.4	 .0631	0.000	700	1	100.0	30
08/02/20	5:30 a	78.2	78.3	78.1	100	78.2	0.0	WSW	0.00	2.0	WSW	78.2	84.9	84.9	83.6	19.389	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.275	-52.3	0	---	-52.4	-52.4	 .0631	0.000	701	1	100.0	30
08/02/20	6:00 a	78.3	78.4	78.2	100	78.3	0.0	SW	0.00	1.0	WSW	78.3	85.1	85.1	84.0	19.389	0.00	0.00	9	0.39	23	0.0	0.00	0.0	0.000	0.277	-52.3	0	---	-52.4	-52.4	 .0631	0.000	699	1	100.0	30
08/02/20	6:30 a	78.7	78.7	78.4	100	78.7	0.0	S	0.00	1.0	S	78.7	86.1	86.1	87.2	19.389	0.00	0.00	39	1.68	49	0.0	0.00	0.0	0.000	0.285	-52.3	0	---	-52.4	-52.4	 .0631	0.000	703	1	100.0	30
08/02/20	7:00 a	79.5	79.6	78.6	100	79.5	0.0	S	0.00	1.0	S	79.5	88.2	88.2	91.7	29.692	0.00	0.00	106	4.56	139	0.1	0.02	0.5	0.000	0.302	-52.3	0	---	-52.4	-52.4	 .0967	0.002	701	1	100.0	30
08/02/20	7:30 a	80.3	80.3	79.2	100	80.3	1.0	WSW	0.50	3.0	SSW	80.3	90.5	90.5	96.4	29.692	0.00	0.00	194	8.34	241	0.8	0.17	1.1	0.000	0.319	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
08/02/20	8:00 a	81.4	81.7	80.1	100	81.4	1.0	WSW	0.50	4.0	SSW	81.4	93.8	93.8	100.1	29.086	0.00	0.00	231	9.93	355	1.4	0.30	1.7	0.000	0.342	-52.3	0	---	-52.4	-52.4	 .0947	0.005	700	1	100.0	30
08/02/20	8:30 a	80.8	81.5	80.6	100	80.8	0.0	S	0.00	1.0	S	80.8	91.9	91.9	94.8	29.827	0.00	0.00	129	5.55	225	1.7	0.36	2.2	0.000	0.329	-22.0	0	---	-22.2	-22.2	 .0904	0.000	702	1	100.0	30
08/02/20	9:00 a	82.2	82.3	80.8	100	82.2	0.0	W	0.00	3.0	WSW	82.2	96.4	96.4	103.2	29.692	0.00	0.00	294	12.64	445	2.4	0.51	3.1	0.000	0.358	-52.3	0	---	-52.4	-52.4	 .0967	0.005	699	1	100.0	30
08/02/20	9:30 a	83.6	84.0	81.8	100	83.6	0.0	SSW	0.00	3.0	SW	83.6	101.5	101.5	108.8	29.237	0.00	0.00	327	14.06	1004	3.4	0.73	6.1	0.000	0.387	-52.3	0	---	-52.4	-52.4	 .0952	0.000	702	1	100.0	30
08/02/20	10:00 a	84.2	84.6	83.1	100	84.2	1.0	SSE	0.50	4.0	W	84.2	104.0	104.0	111.2	29.692	0.00	0.00	323	13.89	1002	4.1	0.88	6.5	0.000	0.400	-52.3	0	---	-52.4	-52.4	 .0967	0.010	701	1	100.0	30
08/02/20	10:30 a	86.3	86.3	83.8	100	86.3	1.0	S	0.50	7.0	SE	86.3	115.4	115.4	128.8	29.692	0.00	0.00	790	33.97	1090	4.8	1.03	7.3	0.000	0.444	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
08/02/20	11:00 a	85.9	86.7	85.7	100	85.9	2.0	S	1.00	7.0	ESE	85.9	112.6	112.6	124.3	30.141	0.00	0.00	970	41.72	1086	8.7	1.86	9.3	0.000	0.435	-52.3	0	---	-52.4	-52.4	 .0981	0.021	701	1	100.0	30
08/02/20	11:30 a	86.4	87.1	85.9	100	86.4	2.0	SW	1.00	5.0	S	86.4	116.1	116.1	127.5	29.839	0.00	0.00	1016	43.69	1046	9.3	1.99	9.5	0.000	0.446	-52.3	0	---	-52.4	-52.4	 .0972	0.000	698	1	100.0	30
08/02/20	12:00 p	86.1	87.2	85.8	100	86.1	2.0	SE	1.00	6.0	N	86.1	113.9	113.9	126.4	29.825	0.00	0.00	953	40.98	1048	8.9	1.91	9.5	0.000	0.440	-52.3	0	---	-52.4	-52.4	 .0971	0.025	700	1	100.0	30
08/02/20	12:30 p	87.0	87.1	86.1	100	87.0	2.0	S	1.00	6.0	SSW	87.0	120.5	120.5	132.9	29.825	0.00	0.00	1015	43.65	1208	8.8	1.89	9.7	0.000	0.458	-52.3	0	---	-52.4	-52.4	 .0971	0.000	699	1	100.0	30
08/02/20	1:00 p	86.7	87.6	86.2	100	86.7	2.0	SSW	1.00	7.0	S	86.7	118.3	118.3	132.2	29.825	0.00	0.00	1064	45.76	1144	8.4	1.80	9.6	0.000	0.452	-52.3	0	---	-52.4	-52.4	 .0971	0.025	702	1	100.0	30
08/02/20	1:30 p	86.6	87.0	84.9	100	86.6	2.0	SSW	1.00	5.0	S	86.6	117.6	117.6	130.3	29.161	0.00	0.00	684	29.42	1238	5.9	1.26	8.5	0.000	0.450	-52.3	0	---	-52.4	-52.4	 .0949	0.000	700	1	100.0	30
08/02/20	2:00 p	85.6	86.6	85.0	100	85.6	2.0	SSE	1.00	6.0	S	85.6	111.0	111.0	121.0	29.786	0.00	0.00	455	19.57	1118	4.9	1.05	7.6	0.000	0.429	-52.3	0	---	-52.4	-52.4	 .0970	0.017	701	1	100.0	30
08/02/20	2:30 p	85.9	86.8	85.6	100	85.9	2.0	S	1.00	7.0	S	85.9	112.6	112.6	126.2	29.086	0.00	0.00	764	32.86	888	4.9	1.05	5.9	0.000	0.435	-52.3	0	---	-52.4	-52.4	 .0947	0.000	700	1	100.0	30
08/02/20	3:00 p	86.0	86.1	85.2	100	86.0	2.0	SSE	1.00	8.0	S	86.0	113.2	113.2	127.6	29.086	0.00	0.00	686	29.50	824	3.6	0.77	4.5	0.000	0.438	-52.3	0	---	-52.4	-52.4	 .0947	0.018	701	1	100.0	30
08/02/20	3:30 p	85.2	86.5	85.1	100	85.2	2.0	SSE	1.00	8.0	SSE	85.2	108.7	108.7	124.1	29.086	0.00	0.00	612	26.32	701	2.6	0.56	3.3	0.000	0.421	-52.3	0	---	-52.4	-52.4	 .0947	0.000	701	1	100.0	30
08/02/20	4:00 p	85.0	85.6	84.9	100	85.0	2.0	SSE	1.00	8.0	ESE	85.0	107.6	107.6	121.1	29.160	0.00	0.00	445	19.14	563	1.6	0.34	2.0	0.000	0.417	-52.3	0	---	-52.4	-52.4	 .0949	0.013	700	1	100.0	30
08/02/20	4:30 p	83.9	84.9	83.9	100	83.9	2.0	SSE	1.00	8.0	ESE	83.9	102.7	102.7	109.1	29.692	0.00	0.00	163	7.01	397	0.7	0.15	1.1	0.000	0.394	-52.3	0	---	-52.4	-52.4	 .0967	0.000	701	1	100.0	30
08/02/20	5:00 p	83.4	83.9	83.3	100	83.4	1.0	S	0.50	8.0	SSE	83.4	100.8	100.8	104.6	29.766	0.00	0.00	105	4.52	128	0.1	0.02	0.5	0.000	0.383	-52.3	0	---	-52.4	-52.4	 .0969	0.004	697	1	100.0	30
08/02/20	5:30 p	82.3	83.4	82.3	100	82.3	0.0	ESE	0.00	5.0	SSE	82.3	96.8	96.8	96.9	29.692	0.00	0.00	53	2.28	120	0.0	0.00	0.0	0.000	0.360	-52.3	0	---	-52.4	-52.4	 .0967	0.000	700	1	100.0	30
08/02/20	6:00 p	81.4	82.4	81.3	100	81.4	0.0	ESE	0.00	4.0	SE	81.4	93.8	93.8	92.8	29.796	0.00	0.00	8	0.34	23	0.0	0.00	0.0	0.000	0.342	-51.7	0	---	-51.8	-51.8	 .0969	0.001	701	1	100.0	30
08/02/20	6:30 p	81.1	81.5	81.1	100	81.1	0.0	NE	0.00	3.0	ENE	81.1	92.8	92.8	91.7	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.335	-52.3	0	---	-52.4	-52.4	 .0967	0.000	699	1	100.0	30
08/02/20	7:00 p	80.7	81.2	80.5	100	80.7	0.0	NE	0.00	2.0	NE	80.7	91.6	91.6	90.4	29.814	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.327	-52.3	0	---	-52.4	-52.4	 .0971	0.000	702	1	100.0	30
08/02/20	7:30 p	80.2	80.7	80.2	100	80.2	0.0	NE	0.00	1.0	NE	80.2	90.2	90.2	89.0	29.692	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.317	-52.3	0	---	-52.4	-52.4	 .0967	0.000	702	1	100.0	30
08/02/20	8:00 p	80.1	80.3	80.0	100	80.1	0.0	---	0.00	0.0	---	80.1	89.9	89.9	88.7	29.826	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.315	-52.3	0	---	-52.4	-52.4	 .0971	0.000	701	1	100.0	30
08/02/20	8:30 p	79.9	80.2	79.9	100	79.9	0.0	NE	0.00	1.0	NE	79.9	89.3	89.3	88.0	29.844	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.310	-52.3	0	---	-52.4	-52.4	 .0972	0.000	702	1	100.0	30
08/02/20	9:00 p	79.6	79.9	79.6	100	79.6	0.0	NE	0.00	1.0	NE	79.6	88.5	88.5	87.2	29.848	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.304	-52.3	0	---	-52.4	-52.4	 .0972	0.000	701	1	100.0	30
08/02/20	9:30 p	79.4	79.7	79.3	100	79.4	0.0	NE	0.00	1.0	NE	79.4	87.9	87.9	86.6	29.848	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.300	-52.3	0	---	-52.4	-52.4	 .0972	0.000	702	1	100.0	30
08/02/20	10:00 p	79.3	79.4	79.2	100	79.3	0.0	NE	0.00	1.0	NE	79.3	87.6	87.6	86.3	29.848	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.298	-52.3	0	---	-52.4	-52.4	 .0972	0.000	700	1	100.0	30
08/02/20	10:30 p	79.3	79.5	79.2	100	79.3	0.0	---	0.00	0.0	---	79.3	87.6	87.6	86.3	29.863	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.298	-52.3	0	---	-52.4	-52.4	 .0972	0.000	702	1	100.0	30
08/02/20	11:00 p	79.4	79.4	79.3	100	79.4	0.0	---	0.00	0.0	---	79.4	87.9	87.9	86.6	29.870	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.300	-52.3	0	---	-52.4	-52.4	 .0973	0.000	702	1	100.0	30
08/02/20	11:30 p	79.3	79.5	79.2	100	79.3	0.0	NE	0.00	1.0	NE	79.3	87.6	87.6	86.3	29.870	0.00	0.00	0	0.00	0	0.0	0.00	0.0	0.000	0.298	-52.3	0	---	-52.4	-52.4	 .0973	0.000	700	1	100.0	30
